,X,text,date,topic,sentiment
1089,1089,"Huawei Respond to Google's Suspension of Android Support #Huawei #Google @FaizelPatel143 

https://t.co/NMG7kqCFd0 https://t.co/TAjOlD6Elh",2019-05-23,2,0
1090,1090,"Huawei Respond to Google's Suspension of Android Support #Huawei #Google @FaizelPatel143 

https://t.co/l9fsja2LgN https://t.co/IMeWTtl8cx",2019-05-23,2,0
1091,1091,Huawei__ imminent Google ban is causing lots of its phones to be traded in _ Android Central https://t.co/zwBD0tCpcy,2019-05-23,2,-0.163663417676994
1092,1092,Tech &gt; Android:Huawei reportedly in talks with Aptoide to find repl.. https://t.co/L1yMcsSWxW #tech https://t.co/rTujUveTx0,2019-05-23,3,0
1093,1093,"@bopinion If #Huawei can't contract with #Google, it might be forced to develop an #Android rival 
I suggest to use #TIZEN &amp; #SAMSUNG Chips... https://t.co/iXvHzgwR4n",2019-05-23,1,-0.0663403472003778
1094,1094,"If Huawei can't contract with Google, it might be forced to develop an Android rival https://t.co/n5bsOPLas4",2019-05-23,4,-0.145344418537486
1095,1095,"If Huawei can't contract with Google, it might be forced to develop an Android rival https://t.co/cRjPI0eEuk",2019-05-23,1,-0.145344418537486
1096,1096,@realDonaldTrump ...you and your cabinet are making the USA a non event to the world. Every vaccum that you create is taken by Russia or China. Huawei already has an Android replacement making Google less relevant in g the world. You will cost Google billions of dollars of unrecoverable losses,2019-05-23,2,0.0283467174926255
1097,1097,"Huawei is finished
 
Google has cut ties with them which means no Google services and no Android Updates on Huawei Phones 

Qualcomm which provides processors for phones has cut ties with Huawei

Intel which is basically a processor for PCs has cut ties white Huawei too 

#tech",2019-05-23,2,-0.0510527470242631
1098,1098,"If Huawei can't contract with Google, it might be forced to develop an Android rival https://t.co/tXcVcwCDbG via @bopinion",2019-05-23,1,-0.141841628653395
1099,1099,@AsoRock What are your plans towards Huawei phones currently been sold in Nigeria? Guess you are aware that the US Government has blacklisted Huawei and prohibited US Companies from doing business with them? Google will no longer have updates on Huawei phones using Android OS n ?,2019-05-23,2,-0.0968962790249909
1100,1100,"@art2gee @Android @HuaweiMobile @Huawei @GadgetZA @Google @Microsoft @intel Very insightful piece, Arthur, the move in the long term will have very bad repercussions",2019-05-23,1,0.23882524992136
1101,1101,"Huawei Smartphones Will Lose Google Android Software And Services, Reports Claim https://t.co/czL5I1Ckxh",2019-05-23,2,-0.0606339062590832
1102,1102,"Android Central: Huawei soon losing access to Android updates, Google apps, after Trump trade ban [Updated].
https://t.co/hA4VGnGbDV",2019-05-23,2,-0.16875
1103,1103,"Stop buying @Huawei @HuaweiMobile @HuaweiFacts Phones now. They're known for their tactics in espionage and data mining. #ChinesePhones #ChineseServers 

https://t.co/uT6GVYlNv4",2019-05-23,2,-0.139993130106001
1104,1104,Google restricts Huawei access to Android after Donald Trump order https://t.co/xxNVcLrRkG,2019-05-23,1,-0.240535117721182
1105,1105,Huawei's Android loss: How it affects you https://t.co/Ljpbq31v4O &gt; The response should be interesting #Google #Huawei https://t.co/3R7L4lmDht,2019-05-23,2,0
1106,1106,"Alphabet Scoop 055: Huawei drama, Glass Enterprise 2, Made by Google things
https://t.co/dUYj5YEITM #Android https://t.co/miXlB02e5c",2019-05-23,2,-0.0533001790889026
1107,1107,Huawei's imminent Google ban is causing lots of its phones to be traded in - Android Central https://t.co/QrMliuo2ux,2019-05-23,4,-0.163663417676994
1108,1108,"__ [#Update 7: Carriers dropping #Huawei] #Google has revoked Huawei__ #Android license
#Mobile 

https://t.co/8a6TImClAW",2019-05-23,2,0
1109,1109,@u_khano @xeetechcare Will Huawei get access to Android and google backq,2019-05-23,2,0
1110,1110,Huawei__ imminent Google ban is causing lots of its phones to be traded in _ Android Central https://t.co/muzdC4dqJb,2019-05-23,4,-0.163663417676994
1111,1111,"@asifabbas36 @EhteshamShahzad @tomwarren about Huawei banned from US https://t.co/hMKCFRDonu
and about company Google blocked Huawei https://t.co/BVhi5So1TW
Everybody are discuss about huawei and 5 days ago I got notifications from Google about huawei too",2019-05-23,1,-0.221359436211787
1112,1112,"#Huawei says its own operating system could be ready this year if it can__ use #Google or #Microsoft.
Yu stresses that Huawei would only launch its own OS if it were permanently banned from using Google__ #Android or Microsoft__ Windows.",2019-05-23,1,-0.147701908905411
1113,1113,"""U.S. Tech Suppliers, Including Google, Restrict Dealings With Huawei After Trump Order"" by ADAM SATARIANO, RAYMOND ZHONG and DAISUKE WAKABAYASHI via NYT https://t.co/BXCreFQTVg https://t.co/hNKmhJNdso",2019-05-23,1,-0.0232119172721315
1114,1114,newscientist: Blacklisting Huawei from Android upgrades will end up hurting Google https://t.co/VsSstIiQPj https://t.co/34i3fOHtCf,2019-05-23,2,-0.223606797749979
1115,1115,"Huawei flagships without Google or Android? This is everything you need to know.Fingers crossed Huawei can resolve things. For the sake of competition.Sources:https://t.co/QjXD1z59f3...
https://t.co/DdURtUHaml",2019-05-23,4,0.0508859697444774
1116,1116,Blacklisting Huawei from Android upgrades will end up hurting Google https://t.co/12lYIOQJZP https://t.co/qnrKZ15Pmk,2019-05-23,2,-0.229415733870562
1117,1117,"After Google revoked Android
license for Huawei products, Microsoft has now reportedly removed Huawei laptops from its e-store.
#huaweimatebookxpro #huaweiban
https://t.co/esKzjvrcGK",2019-05-23,2,0
1118,1118,Google vs Huawei: why Android could be the big loser in the end #trendlynews https://t.co/9ceuFdHaoQ,2019-05-23,4,-0.058925565098879
1119,1119,"#Google bans #Huawei from accessing #Android &amp; its licensed apps

More: https://t.co/RKHiF0dNsn

#Security #China #PlayStore #Tech #Intel #Broadcom #Qualcomm #hack #hacking #info #information #infosec #security",2019-05-23,2,-0.0185695338177052
1120,1120,"Google suspends Android updates and support for Huawei, Intel &amp; Microsoft join in https://t.co/t5WSmq5ZDw",2019-05-23,2,0.172061800402921
1121,1121,How Google's Huawei license ban could change Android and smartphones forever https://t.co/uSHFP7n4Ic #GB https://t.co/WKXCZ1fw1Q,2019-05-23,1,-0.102062072615966
1122,1122,Google pulls Huawei's Android license: 5 reasons not to panic (yet) if you own a Huawei phone https://t.co/S02W1VqtO4 #GB https://t.co/QemUNKQXRa,2019-05-23,2,0.1539600717839
1123,1123,"@HuaweiMobile @HuaweiPhones
@Huawei
You need to act asap! because I use a Huawei phone and I love Google and Android and if the USA bans companies from doing business with Huawei, then it becomes a big problem. Please do something.",2019-05-23,2,0.20792470124463
1124,1124,"Google Blocks Android From Huawei. Here__ What That Means For Your Phone.
https://t.co/FHyZ1Fs5Cs https://t.co/E9wc2TQ1o2 #IFLScience",2019-05-23,2,-0.0894427190999916
1125,1125,"In a year or so, with Apps the same, the UI the same, and the hardware better? Can they really tell whether the phone is powered by Google__ Android Mobile release or Huawei__ release? https://t.co/cR3WB9orjc",2019-05-23,1,0.0646761666763555
1126,1126,It's more than that... Apple ____  Huawei ____ https://t.co/VSmxmY5FlE,2019-05-23,1,0
1127,1127,WATCH: Google and Android system start to cut ties with Huawei #jakpost https://t.co/pNkN4U9Sl6,2019-05-23,1,-0.058925565098879
1128,1128,USA has banned huawei from doing the the bussines as huawei is big billionaire company and has lot of phones running on android in that case Google has also step back and after 90 days from today they will provide no support to huawei or honor phones . What you guys think? https://t.co/BfNHM2qTL3,2019-05-23,2,-0.149899322090812
1129,1129,@matvelloso Its a great idea but @microsoft is also in amercia like @google so its follows the same law. Huawei should just fork the android os and create its own version with its own app store etc to rival google,2019-05-23,2,0.0955994181924067
1130,1130,"Huawei__ Android replacement sounds a lot like the Mysterious Google OS that might replace Android

https://t.co/0PbMXw6Sm5

#huaweiban #Android #news
#Huawei #hacking #Hacker #UpdateBlog #ModiAaRahaHai #Modi #modiphirse #ModiTsunami #Trending #techrealworld https://t.co/mbQRxa0Gso",2019-05-23,4,0.0811107105653813
1131,1131,ok no bc google and android broke up with huawei,2019-05-23,2,0.237170824512628
1132,1132,"Everything that happened on #Huawei__ Wednesday from hell
#google #Android  https://t.co/3txFHVmQTi",2019-05-23,1,-0.21380899352994
1133,1133,"Ultra biasness, they should focus their energy on #Huawei #Iphone google and android battle https://t.co/m3ogVvKICN",2019-05-23,1,0.0229415733870562
1134,1134,"#HUAWEI UPDATE __
'#Google has zero motivation to block us. We are working closely with Google to find out how Huawei can handle the situation and the impact from the U.S. Department of Commerce decision_ - Huawei EU chief, Abraham Liu
#tradewar #huaweiban
https://t.co/L1wJVPZZGR",2019-05-23,2,0.062211170807412
1135,1135,"Google Will Now Hold Off Its Suspension of Android Services to Huawei for 90 Days

https://t.co/MHSaaGEDT0
#huaweiban #HuaweiP30Series #Android #googlenews #newspoll #AlertasTransito #hacking #Hacker #techrealworld #UpdateBlog #updates #Google https://t.co/BkvSkS3HOW",2019-05-23,2,-0.0833333333333333
1136,1136,@Android @HuaweiIndia What about the updates on those apps? As after 90 days period Huawei will not have any support from app store neither from any other service by Google. Without the updates it will be a huge concern to all of us customers.,2019-05-23,2,-0.133481846713469
1137,1137,Huawei will launch its OS by this year if can__ use Android or Windows: Says CEO #Huawei #Android #Google #Windows #Microsoft #Hongmeng #HongMeng https://t.co/0Rdd1YRhQl,2019-05-23,1,-0.0188982236504614
1138,1138,"Google has said it will comply with a US order to stop supplying Huawei, meaning current owners of Huawei phones face being cut off from updates of the Android operating system from late August. New phones will lose access to popular apps such as YouTube and Chrome.",2019-05-23,2,0.0684344381949937
1139,1139,Chinese tech giant Huawei has developed its own operating system as a 'plan B' in case it's barred by the US government from using Google and Microsoft products https://t.co/ZsdmDcbefz,2019-05-23,1,-0.176776695296637
1140,1140,"@Twitter

Google halts some business with Huawei as blacklist spreads
https://t.co/SoPbGwwUOj",2019-05-23,2,0
1141,1141,"as one of the US Company, Google must comply with the regulations. And they are analyzing the impact of this due course. I just can't imagine how Android without Google, then again Huawei as China Tech, slowly but sure creating their own ""google"" and...",2019-05-23,2,0.0121211660179995
1142,1142,"___Le plan B de #Huaweiâ¤µï_
https://t.co/BD3dTgfl6i
#OS #android #mobile #smartphone #opensource #Google #USA #sÃ©curitÃ© #cybersÃ©curitÃ© #IT #tech #numÃ©rique #digital #tÃ©lÃ©phone #application #app #appli #PlayStore https://t.co/MGri8qXhWo",2019-05-23,2,0
1143,1143,@Xiaomi @XMenMovies Like Huawei the days of Xiaomi are also counted and can be blocked from Google and android. For your own safety Stop buying any Chinese phone.,2019-05-23,2,0.0781374533601947
1144,1144,@AMDBarakat @Huawei Almost every computer in the world depends on Microsoft.. Every people has a smart phone based on Android. Everybody(except china) use google.. And..All of these are under control of Trump.. How can other people trust this thing after this thing?,2019-05-23,2,0.0532627241789224
1145,1145,The action by U.S dictator Trump forcing Google to withdraw Android services from HUAWEI sets a dangerous precedent that commands condemnation from the International community.  86% of the mobile market use Android.  What APPLE competitor next does Trump want to destroy?,2019-05-23,2,-0.184336347749577
1146,1146,"At the center of the disagreement btwn Huawei and Google (android), concerns over data protection has become a major issue. How is Kenya handling data protection? Especially with the recent Huduma Number https://t.co/MFpZVXOs1a",2019-05-23,3,0.060418071277868
1147,1147,#Huawei is just the latest in a long line of setbacks for #Google 's #Android - https://t.co/iw0EDVn7uf #Technology,2019-05-23,4,-0.149240501448927
1148,1148,"@Android @MaxisListens Phew. Just got my Huawei phone. Will sucks if its not working, cause Google....",2019-05-23,2,-0.176776695296637
1149,1149,"@Huawei work with @xdadevelopers, @github and Indian developers  to develop a great open source ecosystem that is android compatible with frequent security updates. Hopefully @Google can also contribute to the ecosystem. No one country should ever again have control.",2019-05-23,2,0.258823068602545
1150,1150,#Huawei is just the latest in a long line of setbacks for #Google__ Android | #InnovatorsMindset #PlatformEconomy #PlatformFinance #GeoMarketing #BusinessModels #NumbersCount #MarketsDimension #Retail https://t.co/m2HRTH8vXJ via @VentureBeat,2019-05-23,4,-0.146059348668044
1151,1151,"@Chuchungaye @Waspapping_ Huawei are in Big Trouble now, They only Have 90 Day Notice from Google, No more Android OS on Huawei future phones, and no Updates for Already Released Phone.",2019-05-23,2,-0.0456435464587638
1152,1152,"Huawei is just the latest in a long line of setbacks for Google__ Android

It has been a tumultuous week for Huawei, to put it mildly.

Last Thursday, the U.S. added the Chinese tech titan to a trade blacklist... https://t.co/adGVPrDvzg",2019-05-23,1,-0.0849836585598798
1153,1153,"@0fficialnaif Huawei are in Big Trouble now, They only Have 90 Day Notice from Google, No more Android OS on Huawei future phones, and no Updates for Already Released Phone.",2019-05-23,2,-0.046423834544263
1154,1154,"Noted that the Huawei v US issues extends beyond Google__ recent Android ban. They also may include Huawei__ laptop US suppliers eg Microsoft, Intel, etc. __",2019-05-23,1,0.0172650158502902
1155,1155,"Huawei was banned, causing a ripple effect over the company__ ties with Google and Android.
#TrupmvsHuawei",2019-05-23,2,-0.129099444873581
1156,1156,"Watch ""Google BLOCKS Huawei from Android - What You Need to Know! _ | The Tech Chap"" on YouTube https://t.co/US0LJlEvT4",2019-05-23,2,-0.0904534033733291
1157,1157,"@ShingetsuNews Google partly banns Android services on Huawei. It shocked me a lot.. I'm quite afraid if US government wants to eliminate the other Chinese mobile-phone makers using Android, like Oppo, Xiaomi Smartisan or Vivo. All of them are already positioned as next to Huawei in Asia.",2019-05-23,3,-0.147126755587465
1158,1158,"#google #huawei #google
I am using Huawei android to delete us ... Apple use? Turkey also does not cause Google phones? We don't want to use Samsung ...",2019-05-23,3,0
1159,1159,"Here's what happened with Huawei in last couple of days.

Share this with your friends.

Tags - #Huawei #Google #Android #Trump #US #Ban #PFDArchive https://t.co/hhRe9IJOQN https://t.co/OUXwmMLgKm",2019-05-23,1,0.0260284742427264
1160,1160,"@Waspapping_ Yea. Trump blacklisted them therefore leading to android, Microsoft, google, gmail etc cutting them off their service.

Huawei are preparing to launch their own OS before the end of the year. Trust the Chinese to win the war",2019-05-23,1,0.0499390280783428
1161,1161,"I know most of you thought i just hate android phones but look, current Huawei users won__ be able to update their android os and access playstore 90days from now due to an executive order from the US Govt that prohibits all US companies(google) from doin any business with Huawei",2019-05-23,2,0.0699089831950984
1162,1162,"The UK Government Huawei Dilemma and the Brexit Factor

In the last couple of days, Google announced it will be putting restrictions on Huawei__ access to its Android operating system, massively threatening Huawei's smartphone market. Meanwhile,_UK based_ https://t.co/AQD6hxo1EO",2019-05-23,2,-0.236643191323985
1163,1163,@MarkelleF Great book on TOS written by James Stoxen who helped show me the path to self healing https://t.co/KJ2QvswsM2:,2019-05-23,3,0.375325945302735
1164,1164,".
Chinese tech giant Huawei
 has developed its own operating system as a 'plan B' in case it's barred by the US government from using Google and Microsoft products
.
 https://t.co/QeneQQuahC via @businessinsider",2019-05-23,1,-0.0629940788348712
1165,1165,"For #Huawei kiddies,prepare for an outdated Android OS as Google plans to withdraw it's support towards the end of this year.",2019-05-23,2,-0.277160931262294
1166,1166,"After @Google revoked @Android
license for @Huawei products, @Microsoft has now reportedly removed Huawei laptops from its e-store.
#huaweimatebookxpro #huaweiban
https://t.co/sbDkMYIrAl",2019-05-23,2,0
1167,1167,"Another heartbreaking movement for Huawei because Huawei will no longer access of any google apps and services such as gmail email services etc.  
@Prof_Hayes101  
https://t.co/ELavLFJxvf
 #global6013",2019-05-23,2,0.209960313710314
1168,1168,Google suspends Android support for Huawei: What it means for your smartphone https://t.co/MMwooHHoUs https://t.co/3rhJ9LWkKw,2019-05-23,2,0.109108945117996
1169,1169,"Hi @O2 @Huawei_Europe. Setting aside debate on security. Since @Google have decided to stop updates for their apps on my Huawei P20 Pro in a few months and that I won't even be able to upgrade my Android OS, what are my rights as a consumer for returning a substandard device?",2019-05-23,2,-0.0315163712020716
1170,1170,"Banning @Huawei from trading with US companies over speculation doesn't do anyone any good.
Maybe it's time we started thinking of an alternative to Android OS and services that @Google offers. If pulled off, the tech sphere will never be the same.",2019-05-23,1,-0.0445435403187374
1171,1171,"Google made the biggest mistake by suspending #Huawei from Android updates and future devices access to the Play Store. Google had no competition, but now they created one. They must prepare for it because it might be bigger, better &amp; cheaper. China doesn't play ....
Huawei _¤ï_",2019-05-23,2,0.0876473438688759
1172,1172,Huawei's imminent Google ban is causing lots of its phones to be traded in - Android Central https://t.co/hRvbYIV3ky,2019-05-23,4,-0.163663417676994
1173,1173,Huawei's imminent Google ban is causing lots of its phones to be traded in - Android Central https://t.co/hRvbYIV3ky,2019-05-23,4,-0.163663417676994
1174,1174,"Â¿QUE PASA CON HUAWEI SIN ANDROID? TRUMP Y GOOGLE
________ https://t.co/7ELNij0mjj
.
#Huawei #android #EEUU #FelizJueves #DonaldTrump #Noticia #Google https://t.co/r1KnvlN3nt",2019-05-23,1,-0.14786787650773
1175,1175,Google said basic services would still function on the Android operating system used in Huawei's smartphones and existing smartphone owners would not lose access to its Google Play app store or security features. https://t.co/f47LTizBLM,2019-05-23,2,0.0217597069944622
1176,1176,"https://t.co/rZGIMHROER
Huawei may replace Google Play Store with Aptoide and AppGallery
#Huawei #HuaweiFacts #GooglePlay #googleplaystore #Aptoide #appgallery #app #apps #tech #technology #technews #TechnologyNews #smartphone #Smartphones #PlayStore #android #microsoft #techs https://t.co/YyZ7jygaTN",2019-05-23,2,0.0164398987305357
1177,1177,"Google's decision to pull Huawei__ Android license quietly exposed an uncomfortable truth: the company has a lot more control over its supposedly ""open"" phone ecosystem than it lets on. https://t.co/wwthJQo1rx",2019-05-23,4,-0.0232119172721315
1178,1178,@TechTabletscom so now no more android or google play store for huawei? I hope xiaomi dont become too big or they might be next!,2019-05-23,2,-0.108253175473055
1179,1179,the discussions about the impact on the Android licence withrawal on Huawei are something of a proxy for discussing the dominance of Google https://t.co/QJYCxOhKVA,2019-05-23,2,0
1180,1180,"Google's decision to pull Huawei__ Android license quietly exposed an uncomfortable truth: the company has a lot more control over its supposedly ""open"" phone ecosystem than it lets on. https://t.co/xxp8LV6ruq",2019-05-23,4,-0.0232119172721315
1181,1181,"$GOOG $GOOGL:

Huawei__ Android License With Google Seems Safe_For Now:

https://t.co/b16gHD9KOh",2019-05-23,4,0.18190171877725
1182,1182,"nagaway-away na ang google, apple, android at huawei _¥³",2019-05-23,4,0
1183,1183,"5 reasons Why Google suspended Huawei__ Android license
https://t.co/wWolCch53x
#computers #technology #tech #laptops #electronics #instatech #instagood #computer #gadgets #techie #onlineEarning #Thecomputercity #ico #ethereum #pressforprogress #friends #starwarsday #giveaway https://t.co/bOpmT7GLQt",2019-05-23,3,-0.0422577127364258
1184,1184,"Signed and sealed: Serbia__ telecoms minister says his country plans to implement several contracts signed with #Huawei, despite Google__ decision to revoke the tech giant's #Android license. #HuaweiFacts https://t.co/TGrLhh6ARy",2019-05-23,1,-0.0721687836487032
1185,1185,"@AndroidAuth When will appear a fork to android supported by Huawei, Sony,...
Maybe Google will join @ one point.",2019-05-23,2,0.159284211781038
1186,1186,"@MooBozo @lordjackass4u @pjwiffen @thesiriusreport @KPJack What model are you currently using? I'm on Mate 20 Pro. Very happy with it. Will switch only after 5G infrastructure is up and running in my country, maybe in 2 years and by then Huawei will have replaced Google Android with HongMeng OS.",2019-05-23,4,0.397617513459481
1187,1187,Huawei__ Android and Windows alternatives are destined for failure: Competing with Google and Microsoft__ dominant operating systems is a fruitless effort Continue reading_ https://t.co/MWfmI4qbdy https://t.co/dpJwhf41Pf,2019-05-23,1,-0.217597069944622
1188,1188,"Signed and sealed: Serbia__ telecoms minister says his country plans to implement several contracts signed with #Huawei, despite Google__ decision to revoke the tech giant's #Android license. #HuaweiFacts https://t.co/UccNJhNtng",2019-05-23,1,-0.0721687836487032
1189,1189,"""We prepared our own operating system, this is our plan B. But, of course, we would prefer to work with Google and Microsoft ecosystems"",  one of the executive directors of the company, Richard U, told 
https://t.co/VQaqn5ylub https://t.co/HcaqBD3dvB",2019-05-23,1,0.10539008854438
1190,1190,"Signed and sealed: Serbia__ telecoms minister says his country plans to implement several contracts signed with #Huawei, despite Google__ decision to revoke the tech giant's #Android license. #HuaweiFacts https://t.co/BVUCmZE1dg",2019-05-23,1,-0.0721687836487032
1191,1191,Huawei is just the latest in a long line of setbacks for Google__ Android - https://t.co/8uHC0iLP9y,2019-05-23,4,-0.178885438199983
1192,1192,"__t is not technically difficult to develop an operating system. What is difficult is building an ecosystem._
At least they understand the obstacle. By contrast, everyone else keeps talking about the OS. Huawei can still use Android. They can__ use Google services. https://t.co/y9JZ2elbjV",2019-05-23,2,0.00490309534455334
1193,1193,"@JustAishaa_ It's between huawei n usa...not with google, usa banned huawei from doing business with any usa companies...google happen to be one of it...huawei lost the access to android platform due to this ban.. which is  a big deal since huawei sells android phones..",2019-05-23,2,-0.09922507916528
1194,1194,These political actions that are putting Huawei and other Chinese phone manufacturers in this crazy place where they can't use Google's Android is going to force them to come up with a whole new competitor out there that I promise the USA won't want to see.,2019-05-23,2,-0.00737209780774485
1195,1195,"#GoogleHuawei
Huawei is just the latest in a long line of setbacks for Google__ Android https://t.co/Km8sLQtAri via @VentureBeat",2019-05-23,4,-0.170560573084488
1196,1196,"@Huawei Hi Huawei, is it true that Google is marginalia good you on your access to Android?",2019-05-23,1,0.32742309379905
1197,1197,"Google cuts off some business with Huawei, report says - CNET https://t.co/sPOdi2Xibo https://t.co/PwmtA5PPJW",2019-05-23,1,-0.0559016994374947
1198,1198,Huawei Barned from Android and Google_Services https://t.co/T1sHSq80fo https://t.co/TNFUPBoyUd,2019-05-23,4,0
1199,1199,"Huawei is in talks with Aptoide to potentially replace the Google Play Store, reportedly asked developers to publish apps on AppGallery - XDA Developers androiddev #android https://t.co/GCrmObuoqS",2019-05-23,2,0
1200,1200,Huawei says its homemade operating system could be ready to replace Android by early 2020 https://t.co/5JQ8doyw0I,2019-05-23,1,0.178885438199983
1201,1201,Huawei says its homemade operating system could be ready to replace Android by early 2020 https://t.co/uUWnZCmYCe via @businessinsider,2019-05-23,1,0.178885438199983
1202,1202,Huawei is just the latest in a long line of setbacks for Google https://t.co/T0LzPgNjHV,2019-05-23,4,-0.188561808316413
1203,1203,"Huawei can no longer use Google's Android operating system. #bigbrother #google doesn't welcom competition. #technology #mobile #technews #tariffs
https://t.co/lHOYHMIFCL",2019-05-23,1,0.0490529126447723
1204,1204,"@HuaweiMobile the fact that @Android will not support your cellphones, this can only help break that dominance of @Google .
will google be ok losing all the information of huawei cellphone users? All that personal data? 
.
.
.
.
.
.
a great opportunity to do things better.",2019-05-23,2,0.0453121100679616
1205,1205,"@4N701N3_ @BastianInuk @c_scottbrown @BastienTech Android in China is basically standard Android minus Google framework/services. Their builds are based on AOSP or CyanogenMod/LineageOS afaik, with their own overlay on top like EMUI (Huawei) , MIUI (Xiaomi) or HydrogenOS (OnePlus).",2019-05-23,2,0.153093108923949
1206,1206,Exclusive #Google suspends some business with #Huawei after Trump blacklist https://t.co/oVqFtKjESN #Android,2019-05-23,2,-0.0258198889747161
1207,1207,"@Android Why are you banned from Huawei?  Trump's running dog, at least I can still use Google's application, and finally I wish you good ""good""",2019-05-23,2,-0.200767349524389
1208,1208,Huawei's tangle with Google reveals some uncomfortable truths about the supposedly open operating system https://t.co/OltR3aUC2L,2019-05-23,4,-0.301869176962472
1209,1209,"@Android Why are you banned from Huawei?  Trump's running dog, at least I can still use Google's application, and finally I wish you good ""good""",2019-05-23,2,-0.200767349524389
1210,1210,Huawei says its homemade operating system could be ready to replace Android by early 2020 https://t.co/yHkeYSfaxW,2019-05-23,1,0.188561808316413
1211,1211,"Google is suspending Huawei__ Android license: What does it mean for Huawei smartphone users? | Technology News, The Indian Express https://t.co/u5OzvTi5d4 vÃ­a @IndianExpress",2019-05-23,4,0.0133630620956212
1212,1212,"When you decide to do like no other you, then many other You will come out to say ""hi"" https://t.co/XQHMnnfqgO",2019-05-23,2,-0.104257207028537
1213,1213,@Android Does Huawei ban means that all @Google's spy tools will stop working on my p20? _,2019-05-23,2,-0.08125
1214,1214,"__ __ https://t.co/XW8czIR1Ib
Â¿QUE PASA CON HUAWEI SIN ANDROID? TRUMP Y GOOGLE
.
.
#Huawei #Android #DonaldTrump #TerminatorDarkFate #Ni1europaRivera https://t.co/94Jb3si1ZX",2019-05-23,1,-0.0866025403784439
1215,1215,"What this means is that Huawei can no longer do business with Google (Android)... They can offcourse manufacture mad hardware, but offcourse still need a software to run... They can't also use the Playstore and all the apps in it because offcourse it's US property.",2019-05-23,2,-0.0668153104781061
1216,1216,Google severed Huawei's access to key Android apps and services https://t.co/pGMzddOqHV https://t.co/xwSdaZvhTB,2019-05-23,2,0
1217,1217,"Huawei says its homemade operating system could be ready to replace Android by early 2020

https://t.co/tNFM1KvsCd",2019-05-23,1,0.183532587096449
1218,1218,Are there any downsides to a tech Cold War? I am sure this will propel Huawei and it is competent enough to develop its own Android version which can work sans any Google apps. Remember the flagship foldable cellphones it pioneered recently! https://t.co/Pe2FzZnJbQ,2019-05-23,1,-0.0388113276073393
1219,1219,Huawei says its homemade operating system could be ready to replace Android by early 2020 https://t.co/tczUATCOan,2019-05-23,1,0.188561808316413
1220,1220,#Google Restricts #Huawei Access to #Android After Trump Order https://t.co/I00tiwg2xT via @nytimes https://t.co/ScM59ccPVi,2019-05-23,1,-0.191880644720049
1221,1221,"There you go - just by one foolish move and then reverting it, Google is going to get its competitor and a new era of disruption has started. Good for the smartphone market.
#Huawei #huaweiban #HuaweiWins

https://t.co/Hx4WPRCPUM",2019-05-23,3,0.0668983779380186
1222,1222,Hi @Google! A couple of weeks ago I bought a Huawei P30 phone. The device works like a charm but I'm worried I won't be able to use the Google ecosystem in a couple of months. Will I be able to update to the new upcoming Android version and keep on using Google apps???,2019-05-23,2,0.19781324563732
1223,1223,Huawei will no longer have access to Google services and future Android updates https://t.co/VtiOiEB4Vs #iTechAsia,2019-05-23,2,0
1224,1224,Huawei developed a 'plan B' operating system for smartphones in case it was banned by the US government from using Google products. Here's what we know about 'Project Z' so far. https://t.co/gY6omIkrzt,2019-05-23,1,-0.106600358177805
1225,1225,"Huawei devices will not be able to update Android or have YouTube or Maps applications. 
#RGPD, #Google, #Huawei #GDPR 
https://t.co/vYm4EC7hZ6 https://t.co/VjN4BIsh6D",2019-05-23,2,0
1226,1226,the way Huawei is making their own system because Google Android won__ provide service for them __,2019-05-23,2,0.325
1227,1227,"https://t.co/uuvJLPafPQ I have trust issue if it is not licensed as open source. A few years back my xiaomi phone (later brick itself) starts spewing Chinese characters on restart. Although it was android + miui, I was feeling hopeless cuz the messages displayed didn't help much",2019-05-23,4,-0.154166666666667
1228,1228,"The #huawei (@huawei) story is one thing, however much can be said about #google #android and #apple #ios as well. In fact, I hope in #secret, #huawei  starts to use #opensource #linux on their phones. #satoshin",2019-05-23,2,0.224900010461176
1229,1229,The Huawei Disaster Reveals Google__ Iron Grip on Android by Eric Ravenscraft https://t.co/DZCua4RYC6 #Android #Google #Huawei #Industry #Debugger,2019-05-23,4,-0.21320071635561
1230,1230,"Two  columnists, two perspectives on #GoogleHuawei saga:

1. Herman Singh @futureherman: Google just shot Android in the head 
https://t.co/BTVb6AHHKw

2. James Francis @headspacejames: Huawei underplays its Chinese government ties  https://t.co/44l8t8zyEc

Where do you stand?",2019-05-23,1,-0.0726624742780484
1231,1231,"ALL THIS HAPPENS BECAUSE AMERICA WAS NOT ABLE TO INVENT THE NEXT BIG THING!!!
Huawei responds to Android ban https://t.co/kaE1ld1AUy vÃ­a @Verge",2019-05-23,2,-0.033407655239053
1232,1232,"Data-Stealing Drones, Insta-GramScamming, and Google Yanks Huawei__ Android License. Learn all about these in this week's Adaptiva Security Snacks: https://t.co/IwZygUYWzP #security #CyberSecurity #SCCM #Drones #Huawei https://t.co/HoFdsAFZH4",2019-05-23,3,-0.150265526424937
1233,1233,@JJLiebig Thoughts on possible Huawei security issues because of Google block unless it's resolved in the future before android updates?,2019-05-23,2,-0.178885438199983
