Country,Country code,X,Y,Airline,Notice
Turkey,TUR,35.432387,38.988934,Turkish Airlines,"Turkish Airlines returned to Cuba and increased its flights in Brazil, Colombia, Panama and Venezuela"
Turkey,TUR,35.432387,38.988934,Turkish Airlines,Turkish Airlines increases daily flights from Dubai and launches new campaign
Turkey,TUR,35.432387,38.988934,Sun Express,Trabzon Amsterdam Flights Start With Sun Express
Turkey,TUR,35.432387,38.988934,Sun Express,SunExpress Starts Flights from Kayseri to Lyon
Turkey,TUR,35.432387,38.988934,Turkish Airlines,"Turkish Airlines To Link Istanbul, Luanda With Regular Flights"
Turkey,TUR,35.432387,38.988934,Turkish Airlines,Turkish Airlines Flights to Zagreb Increased From 19JUL21
Turks and Caicos Islands,TCA,-72.002714,21.928412,,
Tuvalu,TUV,177.152792,-7.222228,,
Uganda,UGA,32.391004,1.279556,Uganda Airlines,Liberia Pushes for Uganda Airlines Direct Flights to Monrovia
Ukraine,UKR,31.40147,49.005714,UIA,Ukraine International Airlines reviews plan to resume flights to Poland starting 18JUN21
United Arab Emirates,ARE,53.982339,23.434112,"Emirates, Etihad","Emirates, Etihad Airways, Saudia and Gulf Air. All Set for Rollout of Digital Travel Pass"
United Arab Emirates,ARE,53.982339,23.434112,Air Arabia Maroc,"Air Arabia Maroc Announces New Air Routes Linking Morocco, Europe"
United Arab Emirates,ARE,53.982339,23.434112,flyDubai,"flyDubai Launches Flights to Budapest and Ljubljana- first UAE airline to provide direct airlinks to
Slovenia"
United Arab Emirates,ARE,53.982339,23.434112,Etihad,"Etihad Airways bans passengers traveling from Bangladesh, Nepal, Pakistan and Sri Lanka until 7 July"
United Arab Emirates,ARE,53.982339,23.434112,Emirates,"Emirates airline posts $5.5 bn annual loss, first in over 30 years"
United Arab Emirates,ARE,53.982339,23.434112,Emirates,Emirates suspends services from Zambia and Uganda
United Arab Emirates,ARE,53.982339,23.434112,Etihad,"UAE bans passengers from Pakistan, Bangladesh, Sri Lanka, Nepal until 07JUL21"
United Arab Emirates,ARE,53.982339,23.434112,Emirates,Emirates pushes back Dubai-Sydney-Christchurch A380 to January 2022
United Arab Emirates,ARE,53.982339,23.434112,flyDubai,Launches Daily Flights To Warsaw From 30SEP21
United Arab Emirates,ARE,53.982339,23.434112,flyDubai,Budapest to Dubai flights launched by flyDubai
United Arab Emirates,ARE,53.982339,23.434112,Emirates,"Slow Recovery in Long-Haul Travel Weighs Heavily on Emirates, Lufthansa"
United Arab Emirates,ARE,53.982339,23.434112,flyDubai,Flydubai expands and modifies EX-YU operations
United Arab Emirates,ARE,53.982339,23.434112,Air Arabia,Sharjah's Air Arabia gets a summer bookings boost - but India situation remains a drag
United Arab Emirates,ARE,53.982339,23.434112,Emirates,Emirates' delay re-start of Christchurch-Sydney-Dubai Airbus A380 service
United Arab Emirates,ARE,53.982339,23.434112,Emirates,"Emirates will resume flights from India, South Africa, Nigeria from 23JUN21"
United Arab Emirates,ARE,53.982339,23.434112,Air Arabia,Air Arabia resumes direct flights between Sharjah and Baku from 11JUL21
United Arab Emirates,ARE,53.982339,23.434112,Emirates,"Emirates suspends flights to, from Nigeria until further notice because of COVID-19; flights from South
Africa will remain suspended until 6 July"
United Arab Emirates,ARE,53.982339,23.434112,Emirates,Flights from India resume on 23-Jun-2021
United Arab Emirates,ARE,53.982339,23.434112,Emirates,Emirates ID to be used as proof of PCR test and vaccine status at Dubai airport check-in desks
United Arab Emirates,ARE,53.982339,23.434112,Emirates,"Emirates bans Nigeria flights, extends South Africa route suspension until 06JUL21"
United Arab Emirates,ARE,53.982339,23.434112,Air Arabia,Air Arabia Abu Dhabi to make European debut in early 3Q21
United Arab Emirates,ARE,53.982339,23.434112,Etihad,Etihad set to launch a twice-weekly service to Vienna this summer
United Arab Emirates,ARE,53.982339,23.434112,Etihad,Etihad Airways is ready with IATA COVID-19 'Travel Pass' - but some hurdles remain
United Arab Emirates,ARE,53.982339,23.434112,Air Arabia,Corvera opens its first destination to Morocco
United Arab Emirates,ARE,53.982339,23.434112,Emirates,Emirates to use IATA Travel Pass app on all routes within weeks
United Arab Emirates,ARE,53.982339,23.434112,Jazeera Airways,Jazeera Airways launches new service to Tashkent
United Arab Emirates,ARE,53.982339,23.434112,Emirates,Emirates to launch new service to Miami
United Arab Emirates,ARE,53.982339,23.434112,Jazeera Airways,Jazeera Airways will resume flights from Kuwait to Beirut from 30JUN21
United Arab Emirates,ARE,53.982339,23.434112,Emirates,"Emirates halts flights from Bahrain, Kuwait, Oman, Qatar, Saudi Arabia and UAE to Colombo until 13JUL21"
United Arab Emirates,ARE,53.982339,23.434112,flyDubai,flyDubai takes delivery of one 737 MAX 8
United Arab Emirates,ARE,53.982339,23.434112,Etihad,"Etihad: Ban on travellers from India, Pakistan, Bangladesh and Sri Lanka extended"
United Arab Emirates,ARE,53.982339,23.434112,Emirates,Emirates reveals new restrictions for Sri Lanka flights
United Arab Emirates,ARE,53.982339,23.434112,Jazeera Airways,Jazeera Airways Announces Flight Schedule to Antalya and Kyiv
United Arab Emirates,ARE,53.982339,23.434112,Etihad,Etihad Airways rolls out pre-flight Covid-19 document validation globally
