,id,title,genre
6182,13682,Pooh's Heffalump Movie,Family
6183,9089,Home for the Holidays,Comedy
6184,9089,Home for the Holidays,Drama
6185,9089,Home for the Holidays,Romance
6186,9470,Kung Fu Hustle,Action
6187,9470,Kung Fu Hustle,Comedy
6188,9470,Kung Fu Hustle,Crime
6189,9470,Kung Fu Hustle,Fantasy
6190,18357,The Country Bears,Adventure
6191,18357,The Country Bears,Comedy
6192,18357,The Country Bears,Family
6193,7979,The Kite Runner,Drama
6194,470,21 Grams,Drama
6195,470,21 Grams,Crime
6196,470,21 Grams,Thriller
6197,15644,Paparazzi,Action
6198,15644,Paparazzi,Drama
6199,15644,Paparazzi,Thriller
6200,9582,A Guy Thing,Comedy
6201,9582,A Guy Thing,Romance
6202,10642,Loser,Drama
6203,10642,Loser,Comedy
6204,10642,Loser,Romance
6205,10642,Loser,Family
6206,22074,Capitalism: A Love Story,Documentary
6207,2428,The Greatest Story Ever Told,Drama
6208,2428,The Greatest Story Ever Told,History
6209,290751,Secret in Their Eyes,Crime
6210,290751,Secret in Their Eyes,Drama
6211,290751,Secret in Their Eyes,Mystery
6212,13805,Disaster Movie,Action
6213,13805,Disaster Movie,Comedy
6214,4597,Armored,Action
6215,4597,Armored,Crime
6216,4597,Armored,Drama
6217,4597,Armored,Thriller
6218,9414,The Man Who Knew Too Little,Comedy
6219,9414,The Man Who Knew Too Little,Thriller
6220,9414,The Man Who Knew Too Little,Crime
6221,9414,The Man Who Knew Too Little,Action
6222,63492,What's Your Number?,Comedy
6223,63492,What's Your Number?,Romance
6224,81796,Lockout,Action
6225,81796,Lockout,Thriller
6226,81796,Lockout,Science Fiction
6227,10710,Envy,Comedy
6228,15092,Crank: High Voltage,Action
6229,15092,Crank: High Voltage,Thriller
6230,15092,Crank: High Voltage,Crime
6231,11382,Bullets Over Broadway,Action
6232,11382,Bullets Over Broadway,Comedy
6233,11382,Bullets Over Broadway,Thriller
6234,15005,One Night with the King,Drama
6235,8198,The Quiet American,Drama
6236,8198,The Quiet American,Action
6237,8198,The Quiet American,Thriller
6238,8198,The Quiet American,Romance
6239,6963,The Weather Man,Comedy
6240,6963,The Weather Man,Drama
6241,15070,Undisputed,Action
6242,15070,Undisputed,Adventure
6243,15070,Undisputed,Drama
6244,15070,Undisputed,Thriller
6245,12797,Ghost Town,Comedy
6246,12797,Ghost Town,Fantasy
6247,12797,Ghost Town,Romance
6248,17134,12 Rounds,Action
6249,17134,12 Rounds,Adventure
6250,17134,12 Rounds,Drama
6251,17134,12 Rounds,Thriller
6252,41402,Let Me In,Drama
6253,41402,Let Me In,Horror
6254,41402,Let Me In,Mystery
6255,18885,3 Ninjas Kick Back,Adventure
6256,18885,3 Ninjas Kick Back,Action
6257,18885,3 Ninjas Kick Back,Comedy
6258,18885,3 Ninjas Kick Back,Family
6259,4953,Be Kind Rewind,Drama
6260,4953,Be Kind Rewind,Comedy
6261,10773,Mrs Henderson Presents,Comedy
6262,10773,Mrs Henderson Presents,Drama
6263,146198,Triple 9,Action
6264,146198,Triple 9,Thriller
6265,2639,Deconstructing Harry,Comedy
6266,2639,Deconstructing Harry,Drama
6267,10563,Three to Tango,Comedy
6268,10563,Three to Tango,Romance
6269,295964,Burnt,Drama
6270,5971,We're No Angels,Comedy
6271,5971,We're No Angels,Crime
6272,5971,We're No Angels,Drama
6273,9716,Everyone Says I Love You,Music
6274,9716,Everyone Says I Love You,Comedy
6275,9716,Everyone Says I Love You,Romance
6276,11835,Death Sentence,Action
6277,11835,Death Sentence,Crime
6278,11835,Death Sentence,Drama
6279,11835,Death Sentence,Thriller
6280,26171,Everybody's Fine,Drama
6281,31117,Superbabies: Baby Geniuses 2,Comedy
6282,31117,Superbabies: Baby Geniuses 2,Family
6283,9074,The Man,Action
6284,9074,The Man,Comedy
6285,9074,The Man,Crime
6286,14396,Code Name: The Cleaner,Action
6287,14396,Code Name: The Cleaner,Comedy
6288,14396,Code Name: The Cleaner,Crime
6289,15673,Connie and Carla,Comedy
6290,42618,Sweet Charity,Comedy
6291,42618,Sweet Charity,Drama
6292,42618,Sweet Charity,Music
6293,42618,Sweet Charity,Romance
6294,171274,Inherent Vice,Comedy
6295,171274,Inherent Vice,Romance
6296,171274,Inherent Vice,Crime
6297,171274,Inherent Vice,Drama
6298,171274,Inherent Vice,Mystery
6299,24432,Doogal,Family
6300,109417,Battle of the Year,Music
6301,109417,Battle of the Year,Drama
6302,13948,An American Carol,Comedy
6303,13948,An American Carol,Fantasy
6304,106747,Machete Kills,Action
6305,106747,Machete Kills,Crime
6306,106747,Machete Kills,Thriller
6307,10929,Willard,Horror
6308,14220,Strange Wilderness,Comedy
6309,46435,Topsy-Turvy,Comedy
6310,46435,Topsy-Turvy,Drama
6311,46435,Topsy-Turvy,Music
6312,256962,Little Boy,Comedy
6313,256962,Little Boy,Drama
6314,256962,Little Boy,War
6315,48231,A Dangerous Method,Drama
6316,48231,A Dangerous Method,Thriller
6317,3509,A Scanner Darkly,Animation
6318,3509,A Scanner Darkly,Science Fiction
6319,3509,A Scanner Darkly,Thriller
6320,82684,Chasing Mavericks,Drama
6321,12142,Alone in the Dark,Action
6322,12142,Alone in the Dark,Fantasy
6323,12142,Alone in the Dark,Horror
6324,12142,Alone in the Dark,Thriller
6325,23367,Bandslam,Comedy
6326,23367,Bandslam,Drama
6327,23367,Bandslam,Family
6328,23367,Bandslam,Music
6329,10740,Birth,Drama
6330,10740,Birth,Mystery
6331,10740,Birth,Thriller
6332,241239,A Most Violent Year,Crime
6333,241239,A Most Violent Year,Drama
6334,241239,A Most Violent Year,Thriller
6335,14582,Passchendaele,Drama
6336,14582,Passchendaele,Romance
6337,14582,Passchendaele,War
6338,14582,Passchendaele,History
6339,14914,Flash of Genius,Drama
6340,3902,I'm Not There.,Drama
6341,3902,I'm Not There.,Music
6342,77948,The Cold Light of Day,Action
6343,77948,The Cold Light of Day,Thriller
6344,21755,The Brothers Bloom,Adventure
6345,21755,The Brothers Bloom,Comedy
6346,21755,The Brothers Bloom,Drama
6347,21755,The Brothers Bloom,Romance
6348,4960,"Synecdoche, New York",Drama
6349,128,Princess Mononoke,Adventure
6350,128,Princess Mononoke,Fantasy
6351,128,Princess Mononoke,Animation
6352,14652,Bon voyage,Comedy
6353,14652,Bon voyage,Drama
6354,14652,Bon voyage,Foreign
6355,40932,Can't Stop the Music,Comedy
6356,40932,Can't Stop the Music,Music
6357,16608,The Proposition,Action
6358,16608,The Proposition,Adventure
6359,16608,The Proposition,Crime
6360,16608,The Proposition,Drama
6361,16608,The Proposition,Thriller
6362,16608,The Proposition,Western
6363,334531,My All American,Drama
6364,32316,Marci X,Comedy
6365,7299,Equilibrium,Action
6366,7299,Equilibrium,Science Fiction
6367,7299,Equilibrium,Thriller
6368,13405,The Children of Huang Shi,Drama
6369,13405,The Children of Huang Shi,War
6370,19457,The Yards,Drama
6371,19457,The Yards,Action
6372,19457,The Yards,Thriller
6373,19457,The Yards,Crime
6374,112937,The Oogieloves in the Big Balloon Adventure,Family
6375,314385,By the Sea,Drama
6376,314385,By the Sea,Romance
6377,8953,Steamboy,Animation
6378,8953,Steamboy,Fantasy
6379,8953,Steamboy,Science Fiction
6380,29078,The Game of Their Lives,Drama
6381,46503,All Good Things,Drama
6382,46503,All Good Things,Mystery
6383,46503,All Good Things,Thriller
6384,46503,All Good Things,Crime
6385,46503,All Good Things,Romance
6386,10448,Rapa Nui,Adventure
6387,13688,CJ7,Comedy
6388,13688,CJ7,Drama
6389,13688,CJ7,Family
6390,13688,CJ7,Fantasy
6391,13688,CJ7,Science Fiction
6392,10353,The Visitors II: The Corridors of Time,Comedy
6393,10353,The Visitors II: The Corridors of Time,Fantasy
6394,43935,Dylan Dog: Dead of Night,Action
6395,43935,Dylan Dog: Dead of Night,Comedy
6396,43935,Dylan Dog: Dead of Night,Horror
6397,43935,Dylan Dog: Dead of Night,Mystery
6398,43935,Dylan Dog: Dead of Night,Science Fiction
6399,43935,Dylan Dog: Dead of Night,Thriller
6400,11458,People I Know,Drama
6401,11458,People I Know,Thriller
6402,44638,The Tempest,Drama
6403,44638,The Tempest,Fantasy
6404,241257,Regression,Horror
6405,241257,Regression,Mystery
6406,241257,Regression,Thriller
6407,14538,Three Kingdoms: Resurrection of the Dragon,Action
6408,14538,Three Kingdoms: Resurrection of the Dragon,History
6409,14538,Three Kingdoms: Resurrection of the Dragon,Drama
6410,13250,Butterfly on a Wheel,Crime
6411,13250,Butterfly on a Wheel,Drama
6412,13250,Butterfly on a Wheel,Thriller
6413,133931,Zambezia,Comedy
6414,133931,Zambezia,Animation
6415,133931,Zambezia,Adventure
6416,133931,Zambezia,Family
6417,280871,Ramanujan,Drama
6418,280871,Ramanujan,History
6419,239897,Dwegons,Animation
6420,184341,Hands of Stone,Drama
6421,334074,Survivor,Thriller
6422,199373,The Frozen Ground,Thriller
6423,199373,The Frozen Ground,Crime
6424,14202,The Painted Veil,Drama
6425,14202,The Painted Veil,Romance
6426,6968,The Baader Meinhof Complex,Action
6427,6968,The Baader Meinhof Complex,Crime
6428,6968,The Baader Meinhof Complex,Drama
6429,6968,The Baader Meinhof Complex,History
6430,6968,The Baader Meinhof Complex,Thriller
6431,581,Dances with Wolves,Adventure
6432,581,Dances with Wolves,Drama
6433,581,Dances with Wolves,Western
6434,52449,Bad Teacher,Comedy
6435,12150,Sea of Love,Drama
6436,12150,Sea of Love,Crime
6437,12150,Sea of Love,Mystery
6438,11247,A Cinderella Story,Comedy
6439,4232,Scream,Crime
6440,4232,Scream,Horror
6441,4232,Scream,Mystery
6442,9378,Thir13en Ghosts,Horror
6443,9378,Thir13en Ghosts,Thriller
6444,694,The Shining,Horror
6445,694,The Shining,Thriller
6446,105,Back to the Future,Adventure
6447,105,Back to the Future,Comedy
6448,105,Back to the Future,Science Fiction
6449,105,Back to the Future,Family
6450,11377,House on Haunted Hill,Horror
6451,11377,House on Haunted Hill,Mystery
6452,11377,House on Haunted Hill,Thriller
6453,26367,I Can Do Bad All By Myself,Drama
6454,26367,I Can Do Bad All By Myself,Comedy
6455,385383,Fight Valley,Action
6456,385383,Fight Valley,Drama
6457,41210,The Switch,Comedy
6458,41210,The Switch,Romance
6459,41210,The Switch,Drama
6460,12090,Just Married,Comedy
6461,62630,The Devil's Double,Drama
6462,62630,The Devil's Double,Action
6463,62630,The Devil's Double,Thriller
6464,62630,The Devil's Double,Crime
6465,62630,The Devil's Double,War
6466,16110,Thomas and the Magic Railroad,Animation
6467,16110,Thomas and the Magic Railroad,Drama
6468,16110,Thomas and the Magic Railroad,Family
6469,16110,Thomas and the Magic Railroad,Science Fiction
6470,29427,The Crazies,Mystery
6471,29427,The Crazies,Horror
6472,29427,The Crazies,Action
6473,129,Spirited Away,Fantasy
6474,129,Spirited Away,Adventure
6475,129,Spirited Away,Animation
6476,129,Spirited Away,Family
6477,244114,Firestorm,Action
6478,244114,Firestorm,Crime
6479,2669,The Bounty,Action
6480,2669,The Bounty,Drama
6481,2669,The Bounty,History
6482,203833,The Book Thief,Drama
6483,13523,Sex Drive,Comedy
6484,13523,Sex Drive,Adventure
6485,13523,Sex Drive,Romance
6486,25195,Leap Year,Romance
6487,25195,Leap Year,Comedy
6488,17277,The Fall of the Roman Empire,Drama
6489,17277,The Fall of the Roman Empire,History
6490,50725,Take Me Home Tonight,Comedy
6491,50725,Take Me Home Tonight,Drama
6492,50725,Take Me Home Tonight,Romance
6493,82631,Won't Back Down,Drama
6494,73191,The Nutcracker,Family
6495,73191,The Nutcracker,Fantasy
6496,73191,The Nutcracker,Music
6497,22479,Kansas City,Thriller
6498,22479,Kansas City,Drama
6499,22479,Kansas City,Music
6500,22479,Kansas City,Crime
6501,340611,Indignation,Drama
6502,10065,The Amityville Horror,Horror
6503,10065,The Amityville Horror,Thriller
6504,10065,The Amityville Horror,Drama
6505,2757,Adaptation.,Comedy
6506,2757,Adaptation.,Crime
6507,2757,Adaptation.,Drama
6508,11683,Land of the Dead,Horror
6509,244339,Out of Inferno,Action
6510,1878,Fear and Loathing in Las Vegas,Adventure
6511,1878,Fear and Loathing in Las Vegas,Drama
6512,1878,Fear and Loathing in Las Vegas,Comedy
6513,23082,The Invention of Lying,Comedy
6514,23082,The Invention of Lying,Romance
6515,23082,The Invention of Lying,Fantasy
6516,195589,Neighbors,Comedy
6517,854,The Mask,Romance
6518,854,The Mask,Comedy
6519,854,The Mask,Crime
6520,854,The Mask,Fantasy
6521,2280,Big,Fantasy
6522,2280,Big,Drama
6523,2280,Big,Comedy
6524,2280,Big,Romance
6525,2280,Big,Family
6526,496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Comedy
6527,8835,Legally Blonde,Comedy
6528,157,Star Trek III: The Search for Spock,Science Fiction
6529,157,Star Trek III: The Search for Spock,Action
6530,157,Star Trek III: The Search for Spock,Adventure
6531,157,Star Trek III: The Search for Spock,Thriller
6532,8643,The Exorcism of Emily Rose,Crime
6533,8643,The Exorcism of Emily Rose,Drama
6534,8643,The Exorcism of Emily Rose,Horror
6535,8643,The Exorcism of Emily Rose,Thriller
6536,10402,Deuce Bigalow: Male Gigolo,Comedy
6537,218043,Left Behind,Thriller
6538,218043,Left Behind,Action
6539,218043,Left Behind,Science Fiction
6540,9043,The Family Stone,Comedy
6541,9043,The Family Stone,Drama
6542,9043,The Family Stone,Romance
6543,21301,Barbershop 2:  Back in Business,Comedy
6544,21301,Barbershop 2:  Back in Business,Drama
6545,10147,Bad Santa,Drama
6546,10147,Bad Santa,Comedy
6547,10147,Bad Santa,Crime
6548,816,Austin Powers: International Man of Mystery,Science Fiction
6549,816,Austin Powers: International Man of Mystery,Comedy
6550,816,Austin Powers: International Man of Mystery,Crime
6551,302688,My Big Fat Greek Wedding 2,Romance
6552,302688,My Big Fat Greek Wedding 2,Comedy
6553,302688,My Big Fat Greek Wedding 2,Family
6554,60307,Diary of a Wimpy Kid: Rodrick Rules,Family
6555,60307,Diary of a Wimpy Kid: Rodrick Rules,Comedy
6556,106,Predator,Science Fiction
6557,106,Predator,Action
6558,106,Predator,Adventure
6559,106,Predator,Thriller
6560,279,Amadeus,Drama
6561,279,Amadeus,History
6562,279,Amadeus,Music
6563,8617,Prom Night,Crime
6564,8617,Prom Night,Horror
6565,10625,Mean Girls,Comedy
6566,10934,Under the Tuscan Sun,Comedy
6567,10934,Under the Tuscan Sun,Drama
6568,10934,Under the Tuscan Sun,Romance
6569,5279,Gosford Park,Drama
6570,5279,Gosford Park,Mystery
6571,5279,Gosford Park,Thriller
6572,10013,Peggy Sue Got Married,Comedy
6573,10013,Peggy Sue Got Married,Drama
6574,10013,Peggy Sue Got Married,Fantasy
6575,10013,Peggy Sue Got Married,Romance
6576,194662,Birdman,Drama
6577,194662,Birdman,Comedy
6578,160588,Blue Jasmine,Comedy
6579,160588,Blue Jasmine,Drama
6580,9829,United 93,Drama
6581,9829,United 93,History
6582,9829,United 93,Crime
6583,9829,United 93,Thriller
6584,9829,United 93,Action
6585,10028,Honey,Romance
6586,10028,Honey,Music
6587,10028,Honey,Family
6588,10535,Spy Hard,Action
6589,10535,Spy Hard,Comedy
6590,790,The Fog,Horror
6591,43959,Soul Surfer,Action
6592,43959,Soul Surfer,Drama
6593,10364,Catch-22,War
6594,10364,Catch-22,Comedy
6595,10364,Catch-22,Drama
6596,16991,Observe and Report,Comedy
6597,16991,Observe and Report,Crime
6598,16991,Observe and Report,Drama
6599,9610,Conan the Destroyer,Adventure
6600,9610,Conan the Destroyer,Fantasy
6601,9610,Conan the Destroyer,Action
6602,1578,Raging Bull,Drama
6603,25643,Love Happens,Drama
6604,25643,Love Happens,Romance
6605,11904,Young Sherlock Holmes,Action
6606,11904,Young Sherlock Holmes,Adventure
6607,11904,Young Sherlock Holmes,Crime
6608,11904,Young Sherlock Holmes,Drama
6609,11904,Young Sherlock Holmes,Family
6610,11904,Young Sherlock Holmes,Mystery
6611,11904,Young Sherlock Holmes,Thriller
6612,28665,Fame,Music
6613,28665,Fame,Comedy
6614,28665,Fame,Drama
6615,28665,Fame,Romance
6616,44115,127 Hours,Adventure
6617,44115,127 Hours,Drama
6618,44115,127 Hours,Thriller
6619,10569,Small Time Crooks,Action
6620,10569,Small Time Crooks,Comedy
6621,10569,Small Time Crooks,Crime
6622,10560,Center Stage,Drama
6623,10560,Center Stage,Music
6624,333348,Love the Coopers,Comedy
6625,333348,Love the Coopers,Family
6626,20483,Catch That Kid,Family
6627,20483,Catch That Kid,Action
6628,20483,Catch That Kid,Adventure
6629,11457,Life as a House,Drama
6630,321697,Steve Jobs,Drama
6631,321697,Steve Jobs,History
6632,19840,"I Love You, Beth Cooper",Comedy
6633,19840,"I Love You, Beth Cooper",Romance
6634,22327,Youth in Revolt,Drama
6635,22327,Youth in Revolt,Comedy
6636,22327,Youth in Revolt,Romance
6637,38665,The Legend of the Lone Ranger,Action
6638,38665,The Legend of the Lone Ranger,Adventure
6639,38665,The Legend of the Lone Ranger,Romance
6640,38665,The Legend of the Lone Ranger,Western
6641,2575,The Tailor of Panama,Drama
6642,2575,The Tailor of Panama,Thriller
6643,11644,Blow Out,Drama
6644,11644,Blow Out,Mystery
6645,11644,Blow Out,Thriller
6646,146227,Getaway,Action
6647,146227,Getaway,Crime
6648,68924,The Ice Storm,Drama
6649,253235,And So It Goes,Comedy
6650,253235,And So It Goes,Drama
6651,253235,And So It Goes,Romance
6652,22102,Troop Beverly Hills,Adventure
6653,22102,Troop Beverly Hills,Comedy
6654,22102,Troop Beverly Hills,Family
6655,18701,Being Julia,Comedy
6656,18701,Being Julia,Drama
6657,18701,Being Julia,Romance
6658,10068,Nine 1/2 Weeks,Drama
6659,10068,Nine 1/2 Weeks,Romance
6660,848,Dragonslayer,Fantasy
6661,36811,The Last Station,Drama
6662,36811,The Last Station,Romance
6663,522,Ed Wood,Comedy
6664,522,Ed Wood,Drama
6665,522,Ed Wood,History
6666,130150,Labor Day,Drama
6667,12246,Mongol: The Rise of Genghis Khan,History
6668,13809,RockNRolla,Action
6669,13809,RockNRolla,Crime
6670,13809,RockNRolla,Thriller
6671,27380,Megaforce,Adventure
6672,27380,Megaforce,Action
6673,27380,Megaforce,Science Fiction
6674,10549,Hamlet,Drama
6675,33870,Mao's Last Dancer,Drama
6676,33870,Mao's Last Dancer,Romance
6677,245703,Midnight Special,Adventure
6678,245703,Midnight Special,Drama
6679,245703,Midnight Special,Science Fiction
6680,10739,Anything Else,Comedy
6681,10739,Anything Else,Romance
6682,127560,The Railway Man,Drama
6683,127560,The Railway Man,History
6684,37903,The White Ribbon,Crime
6685,37903,The White Ribbon,Drama
6686,37903,The White Ribbon,Mystery
6687,396152,Restoration,Horror
6688,10017,The Wraith,Romance
6689,10017,The Wraith,Science Fiction
6690,10017,The Wraith,Horror
6691,10017,The Wraith,Action
6692,10017,The Wraith,Crime
6693,11468,Salton Sea,Drama
6694,11468,Salton Sea,Mystery
6695,11468,Salton Sea,Thriller
6696,193613,Metallica: Through the Never,Music
6697,17436,The Informers,Drama
6698,43434,Carlos,Crime
6699,43434,Carlos,Drama
6700,43434,Carlos,Thriller
6701,43434,Carlos,History
6702,31166,I Come with the Rain,Thriller
6703,31166,I Come with the Rain,Drama
6704,69848,One Man's Hero,Western
6705,69848,One Man's Hero,Action
6706,69848,One Man's Hero,Drama
6707,69848,One Man's Hero,History
6708,8408,Day of the Dead,Horror
6709,8408,Day of the Dead,Science Fiction
6710,332411,I Am Wrath,Action
6711,332411,I Am Wrath,Crime
6712,332411,I Am Wrath,Drama
6713,332411,I Am Wrath,Thriller
6714,9389,Renaissance,Action
6715,9389,Renaissance,Animation
6716,9389,Renaissance,Science Fiction
6717,9626,Red Sonja,Adventure
6718,9626,Red Sonja,Fantasy
6719,9626,Red Sonja,Action
6720,75638,Red Lights,Thriller
6721,8363,Superbad,Comedy
6722,15670,Madea Goes to Jail,Comedy
6723,15670,Madea Goes to Jail,Crime
6724,15670,Madea Goes to Jail,Drama
6725,290555,Wolves,Horror
6726,290555,Wolves,Action
6727,8328,Step Up 2: The Streets,Music
6728,8328,Step Up 2: The Streets,Drama
6729,8328,Step Up 2: The Streets,Romance
6730,10982,Hoodwinked!,Animation
6731,10982,Hoodwinked!,Comedy
6732,10982,Hoodwinked!,Family
6733,205,Hotel Rwanda,Drama
6734,205,Hotel Rwanda,History
6735,205,Hotel Rwanda,War
6736,1620,Hitman,Action
6737,1620,Hitman,Crime
6738,1620,Hitman,Drama
6739,1620,Hitman,Thriller
6740,175541,Black Nativity,Drama
6741,175541,Black Nativity,Music
6742,241254,The Prince,Thriller
6743,241254,The Prince,Action
6744,31932,City of Ghosts,Thriller
6745,1933,The Others,Horror
6746,1933,The Others,Drama
6747,1933,The Others,Mystery
6748,1933,The Others,Thriller
6749,679,Aliens,Horror
6750,679,Aliens,Action
6751,679,Aliens,Thriller
6752,679,Aliens,Science Fiction
6753,11113,My Fair Lady,Drama
6754,11113,My Fair Lady,Family
6755,11113,My Fair Lady,Music
6756,11113,My Fair Lady,Romance
6757,3597,I Know What You Did Last Summer,Horror
6758,3597,I Know What You Did Last Summer,Thriller
6759,3597,I Know What You Did Last Summer,Mystery
6760,193893,Let's Be Cops,Comedy
6761,9675,Sideways,Comedy
6762,9675,Sideways,Drama
6763,9675,Sideways,Romance
6764,9988,Beerfest,Comedy
6765,948,Halloween,Horror
6766,948,Halloween,Thriller
6767,21765,Good Boy!,Comedy
6768,21765,Good Boy!,Family
6769,21765,Good Boy!,Science Fiction
6770,146304,The Best Man Holiday,Comedy
6771,7516,Smokin' Aces,Action
6772,7516,Smokin' Aces,Comedy
6773,7516,Smokin' Aces,Crime
6774,7516,Smokin' Aces,Thriller
6775,41439,Saw: The Final Chapter,Horror
6776,41439,Saw: The Final Chapter,Crime
6777,2752,40 Days and 40 Nights,Comedy
6778,2752,40 Days and 40 Nights,Romance
6779,9429,A Night at the Roxbury,Comedy
6780,38117,Beastly,Drama
6781,38117,Beastly,Fantasy
6782,38117,Beastly,Romance
6783,9792,The Hills Have Eyes,Horror
6784,9792,The Hills Have Eyes,Thriller
6785,13778,Dickie Roberts: Former Child Star,Comedy
6786,228203,"McFarland, USA",Drama
6787,41382,Lottery Ticket,Comedy
6788,13960,ATL,Drama
6789,114150,Pitch Perfect,Comedy
6790,114150,Pitch Perfect,Music
6791,114150,Pitch Perfect,Romance
6792,26602,Summer Catch,Drama
6793,26602,Summer Catch,Comedy
6794,26602,Summer Catch,Romance
6795,10223,A Simple Plan,Drama
6796,10223,A Simple Plan,Crime
6797,10223,A Simple Plan,Thriller
6798,16028,They,Horror
6799,16028,They,Thriller
6800,15639,Larry the Cable Guy: Health Inspector,Comedy
6801,16112,The Adventures of Elmo in Grouchland,Family
6802,26390,Brooklyn's Finest,Crime
6803,26390,Brooklyn's Finest,Drama
6804,26390,Brooklyn's Finest,Thriller
6805,27759,55 Days at Peking,Action
6806,27759,55 Days at Peking,Drama
6807,27759,55 Days at Peking,History
6808,109428,Evil Dead,Horror
6809,23049,My Life in Ruins,Comedy
6810,23049,My Life in Ruins,Romance
6811,9310,American Dreamz,Comedy
6812,9310,American Dreamz,Drama
6813,9310,American Dreamz,Family
6814,11411,Superman IV: The Quest for Peace,Action
6815,11411,Superman IV: The Quest for Peace,Adventure
6816,11411,Superman IV: The Quest for Peace,Science Fiction
6817,16988,How She Move,Drama
6818,7304,Running Scared,Action
6819,7304,Running Scared,Crime
6820,7304,Running Scared,Drama
6821,7304,Running Scared,Thriller
6822,24747,Bobby Jones: Stroke of Genius,Drama
6823,58048,Shanghai Surprise,Adventure
6824,1491,The Illusionist,Fantasy
6825,1491,The Illusionist,Drama
6826,1491,The Illusionist,Thriller
6827,1491,The Illusionist,Romance
6828,2989,Roar,Adventure
6829,2989,Roar,Thriller
6830,10629,Veronica Guerin,Drama
6831,10629,Veronica Guerin,Crime
6832,10629,Veronica Guerin,Thriller
6833,255343,Escobar: Paradise Lost,Thriller
6834,255343,Escobar: Paradise Lost,Romance
6835,4723,Southland Tales,Action
6836,4723,Southland Tales,Adventure
6837,4723,Southland Tales,Comedy
6838,4723,Southland Tales,Drama
6839,4723,Southland Tales,Science Fiction
6840,4723,Southland Tales,Thriller
6841,10800,Dragon Hunters,Animation
6842,10800,Dragon Hunters,Family
6843,25763,Damnation Alley,Action
6844,25763,Damnation Alley,Adventure
6845,25763,Damnation Alley,Science Fiction
6846,79694,The Apparition,Horror
6847,79694,The Apparition,Thriller
6848,4032,My Girl,Comedy
6849,4032,My Girl,Drama
6850,4032,My Girl,Family
6851,18615,Fur: An Imaginary Portrait of Diane Arbus,Drama
6852,18615,Fur: An Imaginary Portrait of Diane Arbus,Mystery
6853,18615,Fur: An Imaginary Portrait of Diane Arbus,Romance
6854,10673,Wall Street,Crime
6855,10673,Wall Street,Drama
6856,4584,Sense and Sensibility,Drama
6857,4584,Sense and Sensibility,Romance
6858,2977,Becoming Jane,Drama
6859,2977,Becoming Jane,Romance
6860,10760,Sydney White,Comedy
6861,11093,House of Sand and Fog,Drama
6862,207,Dead Poets Society,Drama
6863,8467,Dumb and Dumber,Comedy
6864,639,When Harry Met Sally...,Comedy
6865,639,When Harry Met Sally...,Romance
6866,639,When Harry Met Sally...,Drama
6867,24226,The Verdict,Drama
6868,9285,Road Trip,Comedy
6869,9285,Road Trip,Adventure
6870,14709,Varsity Blues,Comedy
6871,14709,Varsity Blues,Drama
6872,14709,Varsity Blues,Romance
6873,74643,The Artist,Drama
6874,74643,The Artist,Comedy
6875,74643,The Artist,Romance
6876,13788,The Unborn,Horror
6877,13788,The Unborn,Thriller
6878,13788,The Unborn,Mystery
6879,83666,Moonrise Kingdom,Comedy
6880,83666,Moonrise Kingdom,Drama
6881,83666,Moonrise Kingdom,Romance
6882,10781,The Texas Chainsaw Massacre: The Beginning,Horror
6883,318850,The Young Messiah,Drama
6884,13908,The Master of Disguise,Comedy
6885,13908,The Master of Disguise,Family
6886,1417,Pan's Labyrinth,Fantasy
6887,1417,Pan's Labyrinth,Drama
6888,1417,Pan's Labyrinth,War
6889,39180,See Spot Run,Action
6890,39180,See Spot Run,Comedy
6891,39180,See Spot Run,Family
6892,16161,Baby Boy,Crime
6893,16161,Baby Boy,Drama
6894,16161,Baby Boy,Romance
6895,49950,The Roommate,Thriller
6896,49950,The Roommate,Drama
6897,49950,The Roommate,Horror
6898,10956,Joe Dirt,Mystery
6899,10956,Joe Dirt,Adventure
6900,10956,Joe Dirt,Comedy
6901,10956,Joe Dirt,Romance
6902,10956,Joe Dirt,Drama
6903,9594,Double Impact,Thriller
6904,9594,Double Impact,Action
6905,9594,Double Impact,Crime
6906,9594,Double Impact,Drama
6907,4638,Hot Fuzz,Crime
6908,4638,Hot Fuzz,Action
6909,4638,Hot Fuzz,Comedy
6910,13972,The Women,Comedy
6911,13972,The Women,Drama
6912,13972,The Women,Romance
6913,5038,Vicky Cristina Barcelona,Drama
6914,5038,Vicky Cristina Barcelona,Romance
6915,13491,Arn: The Knight Templar,Action
6916,13491,Arn: The Knight Templar,Adventure
6917,13491,Arn: The Knight Templar,Drama
6918,13491,Arn: The Knight Templar,Romance
6919,10571,Boys and Girls,Comedy
6920,10571,Boys and Girls,Drama
6921,10571,Boys and Girls,Romance
6922,10994,White Oleander,Drama
6923,19994,Jennifer's Body,Comedy
6924,19994,Jennifer's Body,Horror
6925,25166,Drowning Mona,Comedy
6926,25166,Drowning Mona,Crime
6927,25166,Drowning Mona,Mystery
6928,30890,Radio Days,Comedy
6929,30890,Radio Days,Drama
6930,23169,Remember Me,Drama
6931,23169,Remember Me,Romance
6932,17403,How to Deal,Drama
6933,17403,How to Deal,Comedy
6934,17403,How to Deal,Romance
6935,12120,My Stepmother is an Alien,Comedy
