Entity,Code,Year,Number of executions (Amnesty International),Deaths - Meningitis - Sex: Both - Age: All Ages (Number),Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),Deaths - Intestinal infectious diseases - Sex: Both - Age: All Ages (Number),Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),Terrorism (deaths),Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),Deaths - Alzheimer disease and other dementias - Sex: Both - Age: All Ages (Number),Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),Deaths - Hepatitis - Sex: Both - Age: All Ages (Number),Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),Deaths - Parkinson disease - Sex: Both - Age: All Ages (Number),"Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",Deaths - Malaria - Sex: Both - Age: All Ages (Number),Deaths - Drowning - Sex: Both - Age: All Ages (Number),Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),Deaths - Road injuries - Sex: Both - Age: All Ages (Number),Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),Deaths - Self-harm - Sex: Both - Age: All Ages (Number),Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),Deaths - Poisonings - Sex: Both - Age: All Ages (Number)
High-income Asia Pacific,,2011,,577.1635177368534,106135.92855026206,6.81054253315,873.5754631451032,,401606.67985388206,179868.15991314346,39740.56394989008,60767.08068402443,33245.05357198982,64582.150253303626,635.1956871602432,483078.8179984911,16048.178771459648,2534.908955629015,2.607435645055108,8332.49325663213,1776.4953367854625,422.2205704814527,837.0073973088424,6923.3087766965655,15628.861866177322,143.33694784058656,1654.5290276998076,1806.7273395641112,19195.069539316435,3452.9701030094684,2234.364127297701,1323.0677220038328,49790.81334636333,0,18924.32377040752,796.0873809645547
High-income Asia Pacific,,2012,,576.508802479809,108708.27033101258,6.88709222589,878.7814771536982,,404135.885248547,187747.71975058352,40079.44926006925,61476.80450261595,33082.48197322219,65263.873950103276,595.6392168348931,486601.2889843677,16657.738229040177,2515.0263572512977,2.435823237002046,8389.391896904643,1670.327013656805,439.3308208086268,829.804584792847,6803.462824340504,15191.773970288683,128.13721965890298,1600.9058097554848,1823.5430726379586,111.33276187039928,3643.0415890070294,2240.311030539832,1336.3513524700995,48239.15995482745,0,19009.594188576077,774.0481909427009
High-income Asia Pacific,,2013,,556.401673769402,111097.12803685009,6.88269438079,882.4942795901795,,406364.1167123162,196025.3050223514,40273.76483282156,62443.482441937966,33067.44455017056,66186.46610385165,573.8527337565648,491378.43051927636,17234.635755306335,2499.0701687965343,2.272683081270466,8335.312688670034,1588.324416373076,437.4201521616584,833.0616468407455,6668.2846182199655,14778.01490423066,114.5204977490081,1504.4426970216236,1863.7367132332834,100.54730933462645,3733.4005089886305,2353.992668567562,1346.0775006493311,47237.31528974982,0.9999999923778712,18780.045744936335,734.1392793529095
High-income Asia Pacific,,2014,,555.3779755516659,113041.11909307273,6.87947769991,886.274583467504,,407790.0621708531,203496.6650551252,40336.58510293719,62765.28151579378,33091.7201144692,67142.98407697992,551.2380607808817,494876.7444841609,17694.038630168176,2478.0237848491347,2.118184966267903,8172.797581345497,1524.7065086041162,424.33373007587846,842.6462334794917,6520.737353141764,14547.314772475434,107.54561333336748,1451.72395096637,1992.362382524422,311.99999854998094,3767.7526746323133,2130.1820595771633,1352.697084939492,46135.62087627357,2.0000000015942234,18584.594127307886,712.1590738344669
High-income Asia Pacific,,2015,,550.3096976214084,115850.35640562643,6.92635563165,890.1803865658554,,410729.8533882971,212104.86894735947,40376.07897339155,63946.41015538941,33253.375950132926,68366.5971581581,550.1297126578511,496210.5234480781,18030.59757784725,2452.521915868141,1.980825637396556,8000.300920920812,1463.597980403549,398.05442437084383,849.2380950830611,6468.711307771044,14299.96725992627,106.9827591784543,1369.3198921883386,2030.5674692704235,34.00000042032618,3809.784815297623,2065.5694085369137,1364.6398815803063,44823.85826389376,24.000001165348216,18565.738317282503,689.4389969787451
High-income Asia Pacific,,2016,,558.623512226702,120867.75916041517,7.02859740975,920.7789070491639,,425160.8645053522,221956.8232563998,41130.96496122765,65750.35361258312,34181.02064558265,70733.80225554193,585.6734341903762,502091.1600096346,18530.776903326452,2476.9694059513004,1.8664993967621464,8061.309769708168,1447.274329536037,397.61437141644325,872.1795017686302,6629.266947503392,14339.682811234787,98.1913490954964,1303.5606669770798,1979.063695299017,81.00000104063274,3894.1883439553167,2071.998062213234,1403.3749724699283,44404.681563804574,22.999999984230534,18867.167633003755,692.9522462561545
High-income Asia Pacific,,2017,,569.2308235161946,125764.75891539901,,949.5675215160777,,441545.51619294536,231778.78950416637,42468.16058353612,68422.93310414707,35077.96891551038,73025.4090563886,611.9636620826109,513177.8175990412,19155.45974362205,2556.0071000010075,1.8087385509285732,8159.883149742495,1452.6531320660024,391.69245292708655,909.0232367825959,6883.348204444391,14587.961876879253,95.17996773383855,1259.601906587832,1997.3355863874276,50.99999998572727,3998.4428089959515,2082.867034802902,1445.7997507493253,44570.44053119051,3.9999999494694025,19503.868447901266,702.5287005642922
High-middle SDI,,1990,,29151.479963752954,286304.2065266642,4317.7341783,16198.637882053921,,3339107.5556560964,228565.33774865407,98660.37201769321,712242.1879051822,144078.4169815065,276101.73325678695,11881.585310101813,1451779.1406812267,35139.897399363435,29385.982763411852,891.8978121420691,88347.98060298295,81883.77934420598,13299.367473915721,18192.37108584404,96348.31819985546,252068.6392338996,13835.436696936098,260305.11915968038,45112.267462198564,40764.4106686812,56347.04427121142,24600.333920544377,18354.06978989784,181223.52595679762,4661.020397351239,98647.28843434957,25885.493578130732
High-middle SDI,,1991,,28182.418413103645,280478.8978716654,4375.89109039,16512.86871448957,,3411469.3643324375,237508.61602705013,100103.49250788297,726326.3559352697,149004.70154432254,282856.3652312407,11979.844675747989,1483244.8635828835,36169.27953198963,29826.393977179043,896.270236046975,89323.76624483714,83956.76908738063,15742.719876750032,19747.724452915736,96294.6782456362,253112.49310179005,13141.580295002164,249676.09465077598,49173.56239779419,2027.658844814679,51784.7509098035,25803.514143672874,18632.442248735053,188103.15485375948,2949.7889161372773,101552.02585672242,26438.468432664686
High-middle SDI,,1992,,27496.408023301854,277423.3326179916,4429.16618795,15273.445944627636,,3543986.3029317576,244879.7951956221,103022.2331942912,739454.5577345092,155087.40469390867,291244.36248194426,11858.203000148911,1529915.099698761,37204.40229665743,31148.71252432652,919.3484585571234,91849.65812973875,93701.62402876501,18637.223209194744,22015.504077593836,97652.15836607476,260120.02084755918,12796.18198264697,238178.55851280523,58895.03724701448,1804.438354741018,47700.99000377815,28866.815861371655,17406.17703512506,202609.3594882791,17579.829756744002,105816.63402136175,27801.583684600148
High-middle SDI,,1993,,27270.64251996038,278004.5587508539,4477.36001518,14854.221882697657,,3794855.0710929576,254166.90229619795,106532.82045875458,756751.847130236,162654.4451552057,301504.50047683733,11694.441912898475,1600553.567242424,38713.558301273544,33586.57266676217,932.652518979282,96503.94545040562,109571.91321451213,22465.105936069653,24867.144584536043,101304.80912225485,270480.6383019401,12581.438738580431,227253.07429027965,74464.02452754004,2438.744992737305,44384.332934234284,34894.64632166161,17050.786913327334,222605.0019606596,14352.13872856106,111529.93545503149,30569.316953092017
High-middle SDI,,1994,,27559.253207747097,277410.3442301095,4528.48769978,14462.558011696205,,3956593.3829984125,261663.89683214985,109023.10779898908,765317.7706465409,168782.05655055333,309022.22737825854,11499.061832968438,1644788.0953943378,39860.910861473254,35454.47577762144,960.7002826624353,99344.67143548543,121247.94049102576,26384.548397201565,26914.75344126013,103744.69797217206,277216.90943145315,12361.375055672721,218525.66533317012,85330.6620134809,1634.4893107759253,41694.577090971616,38951.686291565406,16707.208348987395,235476.58629909283,14086.458016593397,116141.37438261892,32222.007088737548
High-middle SDI,,1995,,26726.81976528543,273756.87242778693,4563.07187718,13782.23118951653,,3973803.4918083497,266268.2292176318,109991.3366576031,759075.3718216775,173018.21381788622,312724.1941540163,11232.333058312794,1659506.6039344452,40505.84708925222,35090.7408227443,973.50693967675,98523.54733448215,122765.19863483052,29433.00100163792,27525.67781478624,103155.70369898752,278511.67642917036,11954.146416810581,210145.84072996417,85050.62422009728,4252.210059776702,38878.87578165218,38520.96563718176,16009.57702986406,234855.73642970243,15766.74273971001,119364.54264790194,31951.228586838955
High-middle SDI,,1996,,24620.15087271124,268216.95802435064,4542.04825547,13070.027944671654,,3937295.6269895555,271033.2785369969,110346.14649308371,748065.5163125478,173354.00268930543,311454.0828208326,11210.514345566764,1659427.999525402,41082.90504564766,33921.80879610354,993.8962795679932,94717.0418667838,116342.38744603415,31001.160698557673,27283.145903215183,99749.47534562521,273736.6727357907,11348.167938240573,201071.91564833143,78986.75177078064,2859.9168592516194,35846.84996898406,35340.38412989362,15193.277170505762,224932.5460595524,9598.46999874468,121712.81952895025,30705.147511699364
High-middle SDI,,1997,,23206.710133125027,261866.23959394966,4510.8667154,12591.257743653225,,3891727.236322992,275547.8100763553,110597.04675394096,734635.4608782702,172824.20975860662,309600.9681781937,11130.898228486549,1659754.0587389232,41698.25761927278,32951.02990179924,1019.4517082864003,90556.22800641174,110233.10666614186,29207.84765701898,26506.285288532024,96023.0672252281,269926.1963591001,10780.558753021873,193427.7041270112,72387.82648003676,3833.083838793341,33414.607121373774,32113.98324621764,14612.868334005138,214146.7119830788,3044.510036747021,123896.33288672988,29392.55253613801
High-middle SDI,,1998,,21837.562497480907,255475.24223480315,4451.4653207,12037.22008847539,,3886159.6480517606,281281.46741712606,111918.72579745215,724264.0856159349,172273.24009892734,308318.97652956,11076.733851521176,1671890.2377162362,42567.58747359912,31752.09444041865,1039.7716428209953,87058.4028364582,107887.82319900242,27508.898241993196,26616.979692074765,93303.33891489083,268478.9250685229,10176.511833724984,185345.24033398065,69960.20525296115,2728.425876240855,31297.881688803776,30760.36084437601,14026.937117612233,207051.34235781166,4112.235494313723,126971.10223468277,28678.766922108247
High-middle SDI,,1999,,20411.109025170237,253146.33926187077,4417.01755845,11473.825217876016,,4024794.061750041,289096.1877339169,114829.94159920914,711086.4875000608,174396.41988423624,311604.5525993352,11135.470597669068,1711696.5758401286,43920.86119122111,33119.101175226235,1012.9209980334276,85359.48723762739,112548.17894665516,30087.207942542896,27737.058593666672,94396.19406761203,275698.97571770265,9805.315842510041,177152.554988344,75072.35460604724,19016.720568962908,29227.65724869436,31586.305132843034,13518.108750558948,209623.6301617428,18446.97050351414,130859.10753820749,29561.308327681905
High-middle SDI,,2000,,19064.45709752396,249264.13850082457,4347.46806476,10891.12590395168,,4116453.6148355156,295023.19034796243,116665.93323429553,695135.1294385848,177506.15349716044,315728.6291160664,10985.211084414696,1741309.3138178876,44961.84198770764,33954.40043455314,979.6739758028159,83980.77946004867,115388.74791718532,31465.765143951638,28529.96152217836,94897.79040635363,282696.304220448,9031.65541081126,169717.21395261446,80151.54116747597,561.6857267509379,26803.356607732385,32758.098990316063,12990.191165901197,207946.72378014302,7273.296971562324,132453.24212903462,30729.318617628192
High-middle SDI,,2001,,17623.71567985288,246007.96847492026,4326.58057993,10407.82765361524,,4183948.3755274336,302826.42702237656,118806.5045147171,678067.0287749172,181523.3018192453,321014.8694489929,10817.655661627055,1765688.3153360581,46269.37310247836,33962.13600713514,950.7586763309072,79835.31829836048,112834.45141578022,31470.87861762563,27418.049062790054,92916.59718814853,282797.4350710163,8539.051994433697,162485.89278894465,82894.91902387905,1441.2358918176997,24825.931525727552,33735.563008815894,12543.924392549252,198677.6214344853,3193.2836275206623,135664.45721934517,31032.14566290414
High-middle SDI,,2002,,16540.969216922538,245274.58975319032,4294.46027568,9892.36596253463,,4309888.445631557,311797.4887356846,122070.99040893414,670751.2517634595,186925.54653496091,328058.01614467194,10513.666167915932,1800610.6248521744,47952.48435043637,34298.49382449541,924.4500496361483,74918.93494468431,111454.59645135257,31637.15729697574,26723.685332994253,91271.32488570876,284842.73999614903,8086.4472822785765,155781.03666797266,86253.7909505596,1661.3288468224955,23180.852931465175,34054.96336122578,12106.428370571964,194425.44100187114,4304.435322172196,140524.43564262713,31379.957422695803
High-middle SDI,,2003,,15218.078479695132,245809.3599851923,4257.59130471,9413.233112959393,,4410140.674762262,321631.19975685334,125336.2870470668,663802.9269667699,192009.48396174057,335104.710383394,10115.156445830007,1835402.2900056038,49727.65394283088,34483.56244424724,909.3319105374416,69685.91308403865,108520.18532044152,32595.26904166904,26473.356924013955,89214.76286106172,284740.17114888056,7390.040690127448,149032.57589078188,88065.56588958629,27818.348259684986,21033.423067287073,34064.960137264774,11713.480005089477,194090.0461130881,2344.579506858072,145612.5952978901,31399.374340004888
High-middle SDI,,2004,,14364.238524743922,244109.68394230993,4213.73426555,8835.572420619821,,4425334.137049711,329294.26697497675,127354.30414681502,645967.4613938779,196634.4766444759,340687.28456655884,9867.461912730474,1854805.5263858268,50744.97173379557,33612.14116356238,890.0402162094385,67252.72813368384,104136.54082675363,33062.33813278339,27419.008439363643,86200.76136647983,288220.87613108376,6944.362546473012,141534.4227782543,88001.0916152228,1755.4093760034868,19455.527049093045,33602.90548517605,11155.985623064282,193745.29814209542,3666.482110027871,148751.5851003704,31197.683931368974
High-middle SDI,,2005,,13644.836748096626,243968.80435093833,4174.34974415,8358.70512136233,,4492994.015874395,339385.69737888774,129271.87840611111,617538.0517671526,203088.56868790663,349088.5148268469,9435.161268757056,1871891.8194281198,51898.45282701444,33341.86391598526,878.209010916132,65216.47717853392,101624.73951218178,36538.957995098404,29541.017041233026,84435.62819251881,289898.0863019883,6596.069628231591,133758.24718505744,89853.30099921378,1427.0301091836745,18143.859216150395,35041.26436676131,10653.17800012349,194212.04586932517,2165.408485568566,151870.76338688392,31252.271921686694
High-middle SDI,,2006,,12601.713187106667,239947.18272298475,4100.37899185,8125.274367628744,,4360194.087968687,348716.913547854,129298.1653475319,577840.4350868245,203262.66539460313,348849.3370780296,9021.26803882142,1856815.9377988384,52557.84968664186,30768.787447469065,848.5155308591548,59248.68609066953,91610.04845434567,36591.529538622715,28835.182282205875,77067.62480242789,280823.8087225773,6267.468307036479,127173.46678981236,81006.56271734221,785.5273064001575,17101.66670023074,30372.46252536361,10343.62697827346,181489.7021127661,2599.7568395048943,151238.9765191975,28979.242720552338
High-middle SDI,,2007,,12135.874865256019,240771.292704516,4029.12516482,7953.5608357652345,,4337276.001626202,361391.7752590778,131549.22381802436,556002.2338969548,204554.43560334507,350570.63834083104,8612.355630509344,1876627.7192197219,54040.904159711514,29526.107294124868,820.9335542216642,56059.41932787607,84620.4463279582,37924.87960849979,28504.637633351267,72074.0299633982,278333.5075871349,6100.312625719685,122215.34897197579,74967.37373980964,834.0169223120987,16408.58931736352,27535.64503932699,10154.44880978707,174781.0766828163,1525.5209055136625,152912.4392489132,27643.8814514191
High-middle SDI,,2008,,11974.154913577793,244086.31708464416,3963.50839981,7843.098672275804,,4397490.78803392,377340.5144996627,134630.26213763971,544573.8525122562,206924.3101779336,354582.3236249585,8265.496352467606,1912912.0273768818,56012.726496418,28748.733317595223,793.2745727166733,54434.802972107864,81076.48108161592,39624.79891634829,28638.3041837764,68861.94546169949,277363.52836176485,5880.322867855942,117776.19762263483,72333.43973137822,810.5133281928778,15969.479597852873,26645.353587728,10051.117630489465,172028.1803454714,2990.66665723103,155163.82527157594,27271.767160916508
High-middle SDI,,2009,,11769.765489984366,248587.34557225034,3912.40446727,7882.461716824998,,4413916.524325384,396299.5874699547,139903.50341289758,541819.8422097493,205931.8130986593,355386.05700104235,7964.847807469228,1946666.927968283,58228.649657517126,27434.48193263972,772.3130832645367,52717.47263301036,75222.49611042024,39949.79402891042,27284.76835622841,63669.942512050286,272589.9570688187,5941.711231640774,113514.88333825851,65653.10975200709,619.4291636657964,15825.63964504335,24154.43775825491,10095.174760233516,164730.7203129289,2170.776352457916,159486.63389833845,26112.80619762513
High-middle SDI,,2010,,11644.776260912327,253186.10875486684,3844.24464977,7908.988341948441,,4500609.190964869,415321.21078121953,145049.4725556768,540022.5154386191,206689.6542090801,358650.4241108453,7686.93336210249,1991094.380366848,60570.04881139262,26764.996409634547,749.3668978766741,51374.42620818,72608.58399774962,40382.055327135895,27455.309812563057,60908.17488667909,268192.4233367479,5634.911978405094,108777.542744467,63370.39807630239,3243.0031679294566,15757.163477336862,79165.5346968323,10181.8401364004,162256.33958869803,1492.6687638801275,163804.88127211508,25765.05534270969
High-middle SDI,,2011,,11150.795524360285,254751.1365986549,3797.17555927,7909.574899169161,,4483961.534363834,432044.1040263696,149177.73992625618,535692.4861007258,204779.112427977,357993.30547109706,7529.956578592006,2021123.9737373414,62267.31482580038,25318.051805234707,722.8906888596208,48446.57958902156,68059.63531848737,42172.08363006764,26531.557608091043,57104.78866897605,260278.05667928583,5294.643109600806,104017.61675062095,58115.29904127024,4604.481550299983,15693.672097443556,21465.926145636095,10202.881262022482,155514.01674403303,49302.123290275515,167643.69669590343,24733.537645990153
High-middle SDI,,2012,,11021.708856668958,258609.1101331668,3748.07211834,7937.815653030281,,4516441.620867221,450705.3404095208,153688.17246976253,531402.3743009832,206146.12092899825,362893.94908310706,7396.155632197595,2070342.8288033376,64229.744706386104,24590.705353766632,695.2612410332779,47178.028297700876,65952.69834476185,42085.74511429362,26536.144081751077,54207.73878934016,254526.6134702501,4969.113903437381,100880.5898224498,55679.58138531653,936.4589126449983,15772.349612446975,20928.08863967179,10288.189264278692,152483.06149876796,2992.801533445296,172140.73476814985,24239.634215306938
High-middle SDI,,2013,,10872.028990399229,261884.67327952306,3699.55660411,7967.557986145553,,4519191.160014685,465605.01915638614,157413.1610085714,519650.7335063303,206387.16692096315,365417.3286817445,7285.96117165799,2103003.966795798,65294.43942293567,23860.09962886412,675.7476770270933,46147.09565389671,64624.68360373713,40978.726488558146,27008.821738520324,51485.75604603578,249213.1081505271,4912.743251931915,96842.18328591202,54702.44688194386,822.8525699565051,15975.151212079718,19397.32999066708,10397.612787662958,150502.87021191663,2784.3953571393513,175913.43349892765,23775.292473297566
High-middle SDI,,2014,,10583.543938646324,268098.6204162479,3668.19612704,8086.266310467605,,4604016.364600658,487061.87750583584,163379.25621777106,525459.3485961463,209654.20278701192,372620.8340958178,7333.9138735576125,2174802.2938451516,67467.4901033185,23376.90774676733,671.9640778353014,46126.50809035063,64321.41018511321,43956.44001704779,27537.44881940996,49665.685071214924,247545.1631887919,4777.468666844544,92690.79106074019,55221.46218053732,586.3541832088499,16155.970606713061,18950.85039744704,10676.436856653769,151031.38750001765,12407.26300701616,183767.63518149612,23626.144110217185
High-middle SDI,,2015,,10494.422068712378,273688.35076605587,3615.70921735,8279.50765933939,,4740936.729020227,511274.83085815556,169594.28242155348,536107.1732558464,216658.5886191487,384390.0523740765,7403.47469919556,2264674.3496952388,70150.6392520498,23247.536153966605,677.4648902946549,46323.10159412008,63981.29792858652,45983.02140712954,27541.7708596842,48744.02485363646,244296.36814435254,4685.323997013511,86139.34782781117,56501.36998803289,720.6758101761816,16296.132461931718,18827.56841211625,11026.327158869664,152903.67912291925,5031.572411591545,192001.49719346437,23557.626358843656
High-middle SDI,,2016,,10205.812510506408,276308.44090778544,3555.80024456,8530.065837326323,,4788617.644603787,529914.7068405619,173731.83582666892,543483.1009990167,216648.8778159546,385132.42962576344,7458.582341233013,2308955.7522975714,71980.6192110385,22640.31793271634,671.6923656124131,45644.00612819505,62217.871081646736,49452.34771185549,28211.61325230595,46855.49141765337,240085.3225212633,4587.122798883049,78650.1802143718,55862.19784965045,673.0186431428746,16330.104384206163,18327.942833842262,11355.924077015585,150356.27894617798,7465.125521232335,197978.1901899808,22913.660689887893
High-middle SDI,,2017,,9910.163880801882,278408.51467995154,,8788.03860820303,,4812251.327762546,544417.2772940467,173695.01020553347,555127.9685265045,215784.99289486607,384382.084585755,7508.951544237842,2315656.1248684684,73154.84254035387,22495.10862664695,667.5512103448531,44285.71155033037,61865.83853466516,45710.919162885584,29197.93194620249,45523.08163765963,234727.14785211094,4365.032280871196,71760.77518130369,56207.69407349256,3523.6206681944554,16558.24064788381,17942.238176126808,11495.604151177471,148966.3573476138,8208.015214500441,197956.6003642092,22310.186182013087
Honduras,HND,1990,,207.34837402905777,1471.1734410166005,5.56711384029,315.4312351339265,3,5161.64755766087,601.5190617784195,226.81631781746407,1109.0604487976816,981.6695246908265,2272.9326832542715,96.63903049439342,1887.1897048792518,84.04803104942404,56.58869448561013,25.721689420482836,379.37568385013174,2159.0459194021732,68.7212089471444,36.99440726868737,508.345646142813,920.8931951936165,446.9415769600579,2596.266039982771,140.62565526179247,4.9999999927116585,3110.09845424188,7.338754522932837,417.96964568006143,210.5422020114684,2.999999998453774,257.77504398187176,93.1235146871188
Honduras,HND,1991,,206.90936530120013,1462.9319208671916,5.4015818085,315.6682512991153,18,5306.21290461296,642.4006389169002,234.27033461766098,1133.2646285373116,1021.8746941634201,2343.58098645989,92.74833918445047,1952.079520601543,88.17759131626359,56.56594336528001,25.855277667757864,378.641137578215,2276.424154009448,83.17951651338723,38.14016033701804,493.4307915162003,938.5713851678413,417.0769541912079,2646.578672992628,147.42322019493696,0,2998.100632545647,7.438170896006919,417.1952871625558,211.8974765619078,18.00000023942379,268.7484828122409,94.39221843920929
Honduras,HND,1992,,203.1192887009878,1448.0289074534967,5.21624375077,307.88326387118923,5,5753.572015451601,689.2215135750828,253.92205023273254,1186.5848113257218,1073.810681272912,2424.8023682261273,90.11917214158107,2062.7751146271944,95.42041976860766,56.04748113949719,26.991626241402393,365.63706196575544,2382.8227549027274,97.26624842308728,39.72261575677542,492.7835982856193,948.1516971904531,432.2520082073049,2666.063695457076,154.76650349299118,0,2857.747647730368,7.453304472197668,409.59831947748336,212.71110476641857,5.000000010359641,297.7648267785121,93.52402547129448
Honduras,HND,1993,,198.05331983445956,1424.2055769497206,4.98642112831,301.71026555362806,,6011.545481830673,751.7913288370155,265.1956655254903,1219.5782500699117,1108.094083665039,2469.0673871184053,86.40296016492489,2134.7482280769846,102.72095945655659,54.923912704585995,26.71705562764773,357.27647430878494,2472.7272925780867,110.78941741214011,41.04597848764801,470.5884734743272,952.5092454250256,375.63320300814206,2690.326969025813,160.06116709512636,412.99998522782164,2793.9059815719347,7.349076323564718,401.02591946374287,211.53122414702318,0,316.2683366359632,93.43880515191628
Honduras,HND,1994,,193.24869951395277,1392.1670507124159,4.87042413788,294.27666230315003,10,6132.939201698889,789.5136021656363,272.0125220604139,1230.0153460187057,1135.2800890977528,2494.8080234939657,83.43826766237973,2184.2713821813445,107.40377982061109,53.938569256236995,27.163840981970598,349.215457444556,2577.5124801734823,124.0243914536455,42.59451205970131,449.5927486580829,964.0896445844754,344.55759914959674,2719.1239844016322,165.1448304399209,150.9999988346625,2667.381138867899,7.28840497558214,390.7496054057957,212.64603960809725,10.000000044804366,328.8070448528399,94.00539795480708
Honduras,HND,1995,,189.15348814172924,1390.620227065008,4.66200901383,287.7767596118001,8,6821.70818237435,853.0026262613122,302.8640397941721,1314.7344466179723,1203.0215462202725,2597.041976233403,83.42239259562784,2349.40641336205,119.07031735813418,53.77147951024984,28.413705440408183,342.2034351388566,2653.447285593102,136.80571751194,45.130437923793345,459.00630207515934,978.87785017022,376.72947294239435,2735.934405955113,171.891524800408,18.000000182844136,2543.835665641674,7.409659398866195,385.90207965183254,215.08604749143896,8.0000000134447,374.8666776765168,94.40761567102932
Honduras,HND,1996,,183.4460950069578,1348.178264926068,4.61916170211,273.1676046042583,11,6986.108019572186,905.8574909330796,313.048635729201,1325.1997874512895,1245.857892407626,2656.7029683727433,82.93530578246977,2443.6668712234055,125.1184735202806,53.14838211011956,28.86078429798481,338.25243396011433,2738.97099611322,149.13017174451076,47.444812573042434,450.32383345603625,993.0545923886496,355.5009678255746,2723.151488135576,175.98653937182146,8.000000003577298,2348.925545676631,7.604472703027926,366.694968279696,218.65120473815676,11.000000130244796,392.7726923683937,96.29550816140433
Honduras,HND,1997,,177.87985482521867,1306.3545056152136,4.55613337421,260.0371859327531,14,7163.051656279035,954.8223283183689,324.4231951854459,1330.4582706615417,1279.0487943444668,2694.494485171919,82.34305880597321,2527.6979548723816,130.90507977350492,52.94801914995123,30.374916555600944,336.6993993072834,2818.8962816266135,160.9825469967889,50.35552773339931,442.34583656577047,1011.2245289035533,337.05037345814867,2704.270245953327,179.78931608306095,0,2217.331654575216,7.8264461171134,349.4012604449874,224.82207781532307,13.999999939529715,413.18089138654915,99.70576483293456
Honduras,HND,1998,,171.6091067121634,1258.6688245283337,4.52407948636,246.76278536608862,,7319.704562635768,1002.96789943083,335.5618311895729,1327.1918032220328,1304.12278437259,2712.8482478038786,81.40655955731336,2608.0073429759163,136.67135255753323,52.651661305422174,33.713176823583154,334.1657129717664,2874.264365109284,172.199173329966,53.69008963357101,431.7480735608323,1037.8389778876406,327.9736712005925,2691.793003865068,183.10190265226413,14599.952251325127,2115.062802541696,8.105851559353344,331.6584715418197,232.1536985605087,0,433.79141681638606,104.03160782583439
Honduras,HND,1999,,147.87197158557603,1199.6680693033888,4.56719705508,234.9551320657139,,7506.540299343928,1050.0956522015952,348.9019449139665,1338.7184123029087,1344.6477767976035,2765.371928692518,80.40275019581306,2703.5872485626182,142.95343029759073,52.04270399117309,34.65169315826838,332.2467957356828,2945.00139946783,182.85525478561482,57.08408019600728,423.5803420883631,1064.2001305267547,325.1358813077104,2666.2012920539228,189.19203514855883,34.00000018433281,2002.0126508940712,8.350465298690908,315.81602811604813,239.81941153686495,0,454.37489991117127,106.01794284743484
Honduras,HND,2000,,142.17010998329084,1130.5900278989357,4.60268818596,220.0586911801295,,7692.42327490132,1096.5524518008692,362.0320860547233,1352.572330525422,1393.9628464133134,2835.1235370917066,76.14850944950989,2798.1161292559623,149.563368436943,50.30526902703849,33.78330173507879,324.8928828631852,3011.503039184886,193.7167826062012,59.99676723982655,415.77766859684084,1065.9497404454808,321.65532947929296,2567.4189612876285,196.82723686883338,0,1863.706984209462,8.316484453247181,296.4190902342691,244.15871298950293,0,472.3929394378905,103.3983066402562
Honduras,HND,2001,,138.69773226926958,1085.3432412167979,4.76774442609,208.2938114830502,,7903.11742958277,1146.304224004525,377.4926559810623,1378.0249205286827,1450.5216980427638,2916.387929165043,75.5414898530806,2911.949666551394,156.77270410319815,49.20707643925511,35.222722953384555,320.7922875881071,3057.2093099519007,204.23730141467152,63.28858895465431,411.63009813630765,1080.9414721584624,315.1664527156306,2490.4100316597046,205.53472428997188,20.99999998994885,1733.1866363184126,8.33701784143401,280.9321172918007,249.96641097011548,0,492.49122768463945,102.01754978836614
