"city","city_ascii","state_id","State","county_fips","county_name","lat","lng","population","population_proper","density","source","incorporated","timezone","zips","id","Total_Payments"
"Beverly","Beverly","NJ","New Jersey",34005,"Burlington",40.065,-74.9221,2504,2504,1789,"polygon",TRUE,"America/New_York","8010",1840001475,78400
"Palmyra","Palmyra","NJ","New Jersey",34005,"Burlington",40.0025,-75.036,7221,7221,1500,"polygon",TRUE,"America/New_York","8065",1840001479,27440
"Wrightstown","Wrightstown","NJ","New Jersey",34005,"Burlington",40.0258,-74.6317,785,785,163,"polygon",TRUE,"America/New_York","08640 08562",1840001481,5880
"Somerdale","Somerdale","NJ","New Jersey",34007,"Camden",39.8454,-75.0218,5508,5508,1527,"polygon",TRUE,"America/New_York","8083",1840001512,1960
"Magnolia","Magnolia","NJ","New Jersey",34007,"Camden",39.8562,-75.0365,4303,4303,1697,"polygon",TRUE,"America/New_York","8049",1840003769,15680
"Audubon","Audubon","NJ","New Jersey",34007,"Camden",39.8906,-75.0722,8733,8733,2274,"polygon",TRUE,"America/New_York","8106",1840003775,15680
"Camden","Camden","NJ","New Jersey",34007,"Camden",39.9361,-75.1073,74532,74532,3226,"polygon",TRUE,"America/New_York","08104 08105 08102 08103 08101",1840001507,278320
"Berlin","Berlin","NJ","New Jersey",34007,"Camden",39.7915,-74.9375,7606,7606,817,"polygon",TRUE,"America/New_York","8009",1840001505,158760
"Gibbsboro","Gibbsboro","NJ","New Jersey",34007,"Camden",39.8332,-74.9657,2247,2247,403,"polygon",TRUE,"America/New_York","8026",1840003776,1960
"Clementon","Clementon","NJ","New Jersey",34007,"Camden",39.8046,-74.9851,4959,4959,1011,"polygon",TRUE,"America/New_York","8021",1840003773,3920
"Stratford","Stratford","NJ","New Jersey",34007,"Camden",39.829,-75.0156,7015,7015,1724,"polygon",TRUE,"America/New_York","8084",1840001516,129360
"Barrington","Barrington","NJ","New Jersey",34007,"Camden",39.8689,-75.0514,6781,6781,1655,"polygon",TRUE,"America/New_York","08007 08033",1840003771,109760
"Merchantville","Merchantville","NJ","New Jersey",34007,"Camden",39.9502,-75.0504,3770,3770,2452,"polygon",TRUE,"America/New_York","8109",1840003770,1960
"Lindenwold","Lindenwold","NJ","New Jersey",34007,"Camden",39.8172,-74.9898,17471,17471,1728,"polygon",TRUE,"America/New_York","8021",1840000730,7840
"Haddonfield","Haddonfield","NJ","New Jersey",34007,"Camden",39.8955,-75.0346,11435,11435,1578,"polygon",TRUE,"America/New_York","8033",1840016699,7840
"Vineland","Vineland","NJ","New Jersey",34011,"Cumberland",39.4653,-74.9981,94734,60392,340,"polygon",TRUE,"America/New_York","08344 08360 08361 08362",1840001551,213640
"Shiloh","Shiloh","NJ","New Jersey",34011,"Cumberland",39.4595,-75.297,497,497,159,"polygon",TRUE,"America/New_York","8353",1840001549,11760
"Millville","Millville","NJ","New Jersey",34011,"Cumberland",39.3903,-75.0561,27918,27918,256,"polygon",TRUE,"America/New_York","8332",1840001550,9800
"Bridgeton","Bridgeton","NJ","New Jersey",34011,"Cumberland",39.4286,-75.2281,33856,24505,1519,"polygon",TRUE,"America/New_York","8302",1840016610,141120
"Newark","Newark","NJ","New Jersey",34013,"Essex",40.7245,-74.1725,285154,285154,4560,"polygon",TRUE,"America/New_York","07103 07102 07105 07104 07107 07106 07108 07112 07114 07101 07175 07188 07191 07192 07193 07195 07198 07199",1840002791,626746.78
"Caldwell","Caldwell","NJ","New Jersey",34013,"Essex",40.839,-74.2776,8085,8085,2649,"polygon",TRUE,"America/New_York","7006",1840005354,80478.15
"Swedesboro","Swedesboro","NJ","New Jersey",34015,"Gloucester",39.7458,-75.3117,2594,2594,1369,"polygon",TRUE,"America/New_York","8085",1840001524,1960
"Clayton","Clayton","NJ","New Jersey",34015,"Gloucester",39.6627,-75.0782,8676,8676,473,"polygon",TRUE,"America/New_York","08312 08094",1840001520,58800
"Pitman","Pitman","NJ","New Jersey",34015,"Gloucester",39.7335,-75.1306,8846,8846,1540,"polygon",TRUE,"America/New_York","8071",1840001521,11760
"Woodbury","Woodbury","NJ","New Jersey",34015,"Gloucester",39.8379,-75.1524,9919,9919,1896,"polygon",TRUE,"America/New_York","8096",1840001527,291881.15
"Westville","Westville","NJ","New Jersey",34015,"Gloucester",39.8705,-75.1302,4194,4194,1582,"polygon",TRUE,"America/New_York","8093",1840001526,13720
"Glassboro","Glassboro","NJ","New Jersey",34015,"Gloucester",39.7014,-75.1113,20011,20011,828,"polygon",TRUE,"America/New_York","8028",1840003789,11760
"Bayonne","Bayonne","NJ","New Jersey",34017,"Hudson",40.6659,-74.1141,67186,67186,4456,"polygon",TRUE,"America/New_York","7002",1840003595,31360
"Hoboken","Hoboken","NJ","New Jersey",34017,"Hudson",40.7453,-74.0279,55131,55131,17026,"polygon",TRUE,"America/New_York","7030",1840003599,7840
"Kearny","Kearny","NJ","New Jersey",34017,"Hudson",40.7528,-74.1202,42670,42670,1862,"polygon",TRUE,"America/New_York","07032 07099",1840003601,32734.28
"Harrison","Harrison","NJ","New Jersey",34017,"Hudson",40.7431,-74.1531,17643,17643,5624,"polygon",TRUE,"America/New_York","7029",1840003598,184240
"Secaucus","Secaucus","NJ","New Jersey",34017,"Hudson",40.781,-74.0659,20215,20215,1339,"polygon",TRUE,"America/New_York","07094 07096",1840001033,43120
"Clinton","Clinton","NJ","New Jersey",34019,"Hunterdon",40.6359,-74.9125,2701,2701,774,"polygon",TRUE,"America/New_York","8809",1840003604,319418.08
"Lambertville","Lambertville","NJ","New Jersey",34019,"Hunterdon",40.3688,-74.943,3824,3824,1361,"polygon",TRUE,"America/New_York","8530",1840001039,17640
"Lebanon","Lebanon","NJ","New Jersey",34019,"Hunterdon",40.6433,-74.8351,1669,1669,714,"polygon",TRUE,"America/New_York","8833",1840001040,522945.8
"Flemington","Flemington","NJ","New Jersey",34019,"Hunterdon",40.5087,-74.8599,4621,4621,1655,"polygon",TRUE,"America/New_York","8822",1840003605,98000
"Hampton","Hampton","NJ","New Jersey",34019,"Hunterdon",40.7069,-74.9642,1331,1331,341,"polygon",TRUE,"America/New_York","8827",1840003608,143080
"Milford","Milford","NJ","New Jersey",34019,"Hunterdon",40.5694,-75.0916,2677,1189,388,"polygon",TRUE,"America/New_York","8848",1840001041,248807.85
"Stockton","Stockton","NJ","New Jersey",34019,"Hunterdon",40.4063,-74.9759,520,520,367,"polygon",TRUE,"America/New_York","8559",1840001042,250221.33
"Hopewell","Hopewell","NJ","New Jersey",34021,"Mercer",40.3893,-74.7638,1948,1948,1039,"polygon",TRUE,"America/New_York","8525",1840003709,21560
"Trenton","Trenton","NJ","New Jersey",34021,"Mercer",40.2237,-74.764,296869,84964,4337,"polygon",TRUE,"America/New_York","08638 08611 08618 08629 08609 08608 08601 08603 08604 08605 08607 08625 08645 08646 08647 08666 08695",1840001383,223440
"Pennington","Pennington","NJ","New Jersey",34021,"Mercer",40.3264,-74.7906,2589,2589,1040,"polygon",TRUE,"America/New_York","8534",1840001382,56840
"Princeton","Princeton","NJ","New Jersey",34021,"Mercer",40.3562,-74.6693,31822,31822,684,"polygon",TRUE,"America/New_York","08540 08542 08541 08544",1840001381,327549.25
"Metuchen","Metuchen","NJ","New Jersey",34023,"Middlesex",40.5424,-74.3628,14349,14349,1944,"polygon",TRUE,"America/New_York","8840",1840003633,15680
"Spotswood","Spotswood","NJ","New Jersey",34023,"Middlesex",40.3949,-74.392,8456,8456,1414,"polygon",TRUE,"America/New_York","8884",1840001336,5880
"Milltown","Milltown","NJ","New Jersey",34023,"Middlesex",40.4504,-74.4351,7162,7162,1781,"polygon",TRUE,"America/New_York","8850",1840001338,1960
"Carteret","Carteret","NJ","New Jersey",34023,"Middlesex",40.5848,-74.2284,24084,24084,2117,"polygon",TRUE,"America/New_York","7008",1840001331,5880
"Dunellen","Dunellen","NJ","New Jersey",34023,"Middlesex",40.5903,-74.4656,7407,7407,2692,"polygon",TRUE,"America/New_York","8812",1840003634,3920
"Middlesex","Middlesex","NJ","New Jersey",34023,"Middlesex",40.5744,-74.5011,13867,13867,1534,"polygon",TRUE,"America/New_York","8846",1840001337,3920
"Allentown","Allentown","NJ","New Jersey",34025,"Monmouth",40.1777,-74.5873,1811,1811,1172,"polygon",TRUE,"America/New_York","8501",1840003683,873458.39
"Highlands","Highlands","NJ","New Jersey",34025,"Monmouth",40.4036,-73.9899,4821,4821,2466,"polygon",TRUE,"America/New_York","7732",1840003688,11760
"Eatontown","Eatontown","NJ","New Jersey",34025,"Monmouth",40.2913,-74.0558,12376,12376,818,"polygon",TRUE,"America/New_York","07724 07703",1840003679,45080
"Brielle","Brielle","NJ","New Jersey",34025,"Monmouth",40.1048,-74.0636,4724,4724,1040,"polygon",TRUE,"America/New_York","8730",1840001357,3920
"Manasquan","Manasquan","NJ","New Jersey",34025,"Monmouth",40.1183,-74.0446,5903,5903,1652,"polygon",TRUE,"America/New_York","8736",1840003674,103880
"Matawan","Matawan","NJ","New Jersey",34025,"Monmouth",40.4127,-74.2365,8869,8869,1511,"polygon",TRUE,"America/New_York","7747",1840003675,19600
"Roosevelt","Roosevelt","NJ","New Jersey",34025,"Monmouth",40.2212,-74.4729,854,854,169,"polygon",TRUE,"America/New_York","08555 08535",1840001359,1960
"Farmingdale","Farmingdale","NJ","New Jersey",34025,"Monmouth",40.1985,-74.1702,1298,1298,963,"polygon",TRUE,"America/New_York","7727",1840003686,6072.09
"Englishtown","Englishtown","NJ","New Jersey",34025,"Monmouth",40.2971,-74.3607,1943,1943,1316,"polygon",TRUE,"America/New_York","7726",1840003680,3920
"Rumson","Rumson","NJ","New Jersey",34025,"Monmouth",40.3626,-74.0046,6864,6864,524,"polygon",TRUE,"America/New_York","7760",1840001360,3920
"Shrewsbury","Shrewsbury","NJ","New Jersey",34025,"Monmouth",40.3249,-74.06,4122,4122,736,"polygon",TRUE,"America/New_York","7702",1840001363,96040
"Freehold","Freehold","NJ","New Jersey",34025,"Monmouth",40.2596,-74.2755,11894,11894,2376,"polygon",TRUE,"America/New_York","7728",1840003687,196000
"Madison","Madison","NJ","New Jersey",34027,"Morris",40.7586,-74.4171,16033,16033,1435,"polygon",TRUE,"America/New_York","7940",1840003574,1591184.54
"Rockaway","Rockaway","NJ","New Jersey",34027,"Morris",40.8969,-74.5155,6474,6474,1205,"polygon",TRUE,"America/New_York","7866",1840000951,7840
"Mendham","Mendham","NJ","New Jersey",34027,"Morris",40.7687,-74.6003,4978,4978,324,"polygon",TRUE,"America/New_York","7945",1840003575,11760
"Chatham","Chatham","NJ","New Jersey",34027,"Morris",40.7405,-74.3838,8928,8928,1468,"polygon",TRUE,"America/New_York","7928",1840000948,33320
"Wharton","Wharton","NJ","New Jersey",34027,"Morris",40.8999,-74.5808,6571,6571,1226,"polygon",TRUE,"America/New_York","7885",1840000955,19600
"Boonton","Boonton","NJ","New Jersey",34027,"Morris",40.9047,-74.4048,8354,8354,1382,"polygon",TRUE,"America/New_York","7005",1840000946,7840
"Morristown","Morristown","NJ","New Jersey",34027,"Morris",40.7966,-74.4772,19037,19037,2526,"polygon",TRUE,"America/New_York","07960 07963",1840003577,263368.3
"Butler","Butler","NJ","New Jersey",34027,"Morris",40.9989,-74.3472,7774,7774,1475,"polygon",TRUE,"America/New_York","7405",1840000947,127469.12
"Chester","Chester","NJ","New Jersey",34027,"Morris",40.7874,-74.6921,1665,1665,403,"polygon",TRUE,"America/New_York","7930",1840000949,139160
"Kinnelon","Kinnelon","NJ","New Jersey",34027,"Morris",40.9847,-74.3862,10213,10213,218,"polygon",TRUE,"America/New_York","7405",1840000952,5880
"Riverdale","Riverdale","NJ","New Jersey",34027,"Morris",40.9921,-74.3125,4247,4247,809,"polygon",TRUE,"America/New_York","7457",1840000950,66640
"Dover","Dover","NJ","New Jersey",34027,"Morris",40.8859,-74.5597,18232,18232,2630,"polygon",TRUE,"America/New_York","7801",1840003581,368377.09
"Beachwood","Beachwood","NJ","New Jersey",34029,"Ocean",39.9286,-74.2023,11248,11248,1571,"polygon",TRUE,"America/New_York","8722",1840001483,206361.18
"Bloomingdale","Bloomingdale","NJ","New Jersey",34031,"Passaic",41.03,-74.3319,8242,8242,361,"polygon",TRUE,"America/New_York","07403 07465",1840000832,29400
"Paterson","Paterson","NJ","New Jersey",34031,"Passaic",40.9147,-74.1624,148678,148678,6823,"polygon",TRUE,"America/New_York","07524 07522 07514 07513 07505 07501 07502 07504 07503 07507 07509 07510 07533 07543 07544",1840000838,15680
"Ringwood","Ringwood","NJ","New Jersey",34031,"Passaic",41.1064,-74.2749,12454,12454,187,"polygon",TRUE,"America/New_York","7456",1840000835,3920
"Hawthorne","Hawthorne","NJ","New Jersey",34031,"Passaic",40.9579,-74.1581,19101,19101,2222,"polygon",TRUE,"America/New_York","7506",1840003513,209720
"Passaic","Passaic","NJ","New Jersey",34031,"Passaic",40.8574,-74.1282,71247,71247,8780,"polygon",TRUE,"America/New_York","7055",1840000837,31360
"Haledon","Haledon","NJ","New Jersey",34031,"Passaic",40.9363,-74.1887,8463,8463,2689,"polygon",TRUE,"America/New_York","07508 07538",1840003512,3920
"Clifton","Clifton","NJ","New Jersey",34031,"Passaic",40.8631,-74.1575,86607,86607,2966,"polygon",TRUE,"America/New_York","07014 07013 07012 07011 07015",1840003511,101920
"Woodstown","Woodstown","NJ","New Jersey",34033,"Salem",39.6503,-75.3251,4134,3454,846,"polygon",TRUE,"America/New_York","8098",1840001531,3920
"Salem","Salem","NJ","New Jersey",34033,"Salem",39.5681,-75.4724,5310,4774,786,"polygon",TRUE,"America/New_York","8079",1840001529,711524.65
"Elmer","Elmer","NJ","New Jersey",34033,"Salem",39.5919,-75.174,1312,1312,566,"polygon",TRUE,"America/New_York","8318",1840003791,5880
"Raritan","Raritan","NJ","New Jersey",34035,"Somerset",40.5731,-74.6431,8011,8011,1552,"polygon",TRUE,"America/New_York","8869",1840001054,5880
"Somerville","Somerville","NJ","New Jersey",34035,"Somerset",40.5696,-74.6092,12418,12418,2050,"polygon",TRUE,"America/New_York","8876",1840001056,73525.66
"Stanhope","Stanhope","NJ","New Jersey",34037,"Sussex",40.9142,-74.7027,3341,3341,701,"polygon",TRUE,"America/New_York","7874",1840000788,1960
"Hamburg","Hamburg","NJ","New Jersey",34037,"Sussex",41.1485,-74.5736,3132,3132,1056,"polygon",TRUE,"America/New_York","7419",1840003481,36270.95
"Sussex","Sussex","NJ","New Jersey",34037,"Sussex",41.2095,-74.6079,2024,2024,1317,"polygon",TRUE,"America/New_York","7461",1840000789,25480
"Andover","Andover","NJ","New Jersey",34037,"Sussex",40.9859,-74.7429,567,567,162,"polygon",TRUE,"America/New_York","7821",1840003479,62720
"Newton","Newton","NJ","New Jersey",34037,"Sussex",41.0534,-74.7527,11736,7860,903,"polygon",TRUE,"America/New_York","7860",1840000786,344085.14
"Franklin","Franklin","NJ","New Jersey",34037,"Sussex",41.1101,-74.5886,33532,4775,423,"polygon",TRUE,"America/New_York","7416",1840003480,450685.25
"Plainfield","Plainfield","NJ","New Jersey",34039,"Union",40.6154,-74.4157,51327,51327,3325,"polygon",TRUE,"America/New_York","07062 07063 07060 07061",1840001090,72520
"Kenilworth","Kenilworth","NJ","New Jersey",34039,"Union",40.6781,-74.289,8312,8312,1494,"polygon",TRUE,"America/New_York","7033",1840003616,29400
"Fanwood","Fanwood","NJ","New Jersey",34039,"Union",40.6417,-74.3857,7808,7808,2250,"polygon",TRUE,"America/New_York","7023",1840003614,5880
"Elizabeth","Elizabeth","NJ","New Jersey",34039,"Union",40.6657,-74.1912,130215,130215,4081,"polygon",TRUE,"America/New_York","07208 07202 07201 07206 07207",1840003613,58800
"Westfield","Westfield","NJ","New Jersey",34039,"Union",40.6515,-74.3433,30433,30433,1747,"polygon",TRUE,"America/New_York","7090",1840001096,60760
"Summit","Summit","NJ","New Jersey",34039,"Union",40.7154,-74.3647,22323,22323,1437,"polygon",TRUE,"America/New_York","07901 07902",1840000999,127342.33
"Linden","Linden","NJ","New Jersey",34039,"Union",40.6251,-74.2381,43056,43056,1555,"polygon",TRUE,"America/New_York","7036",1840001094,56840
"Rahway","Rahway","NJ","New Jersey",34039,"Union",40.6077,-74.2807,30131,30131,2982,"polygon",TRUE,"America/New_York","7065",1840001091,11760
"Mountainside","Mountainside","NJ","New Jersey",34039,"Union",40.6811,-74.36,6982,6982,674,"polygon",TRUE,"America/New_York","7092",1840003612,1960
"Roselle","Roselle","NJ","New Jersey",34039,"Union",40.6527,-74.2599,21976,21976,3220,"polygon",TRUE,"America/New_York","7203",1840001092,5880
"Phillipsburg","Phillipsburg","NJ","New Jersey",34041,"Warren",40.6895,-75.1821,14459,14459,1749,"polygon",TRUE,"America/New_York","8865",1840000944,50960
"Alpha","Alpha","NJ","New Jersey",34041,"Warren",40.6598,-75.1571,2297,2297,527,"polygon",TRUE,"America/New_York","8865",1840003572,3920
"Hackettstown","Hackettstown","NJ","New Jersey",34041,"Warren",40.854,-74.8257,9554,9554,1021,"polygon",TRUE,"America/New_York","7840",1840003573,48734.91
"Washington","Washington","NJ","New Jersey",34041,"Warren",40.7587,-74.9825,15533,6524,1282,"polygon",TRUE,"America/New_York","7882",1840000945,1704433.45
"Belvidere","Belvidere","NJ","New Jersey",34041,"Warren",40.8294,-75.0728,3768,2603,694,"polygon",TRUE,"America/New_York","7823",1840000943,23520
"Albuquerque","Albuquerque","NM","New Mexico",35001,"Bernalillo",35.1053,-106.6464,758523,558545,1152,"polygon",TRUE,"America/Denver","87123 87121 87112 87113 87110 87111 87116 87114 87109 87108 87102 87105 87104 87107 87106 87120 87119 87125 87131 87153 87154 87158 87181 87184 87187 87190 87191 87192 87194 87196 87197 87198 87199",1840019176,862760.23
"Dexter","Dexter","NM","New Mexico",35005,"Chaves",33.1952,-104.369,1245,1245,648,"polygon",TRUE,"America/Denver","88230",1840021933,19600
"Roswell","Roswell","NM","New Mexico",35005,"Chaves",33.373,-104.5294,49119,47775,621,"polygon",TRUE,"America/Denver","88203 88201",1840020549,213640
"Milan","Milan","NM","New Mexico",35006,"Cibola",35.195,-107.8947,3644,3644,324,"polygon",TRUE,"America/Denver","87020 87021",1840022781,27440
"Grants","Grants","NM","New Mexico",35006,"Cibola",35.1538,-107.8335,11925,9011,233,"polygon",TRUE,"America/Denver","87020",1840020452,3920
"Clovis","Clovis","NM","New Mexico",35009,"Curry",34.4376,-103.1923,42875,38962,637,"polygon",TRUE,"America/Denver","88101 88102",1840019195,43120
"Melrose","Melrose","NM","New Mexico",35009,"Curry",34.429,-103.6296,639,639,145,"polygon",TRUE,"America/Denver","88124",1840022817,60760
"Carlsbad","Carlsbad","NM","New Mexico",35015,"Eddy",32.4067,-104.2376,32848,28774,380,"polygon",TRUE,"America/Denver","88220 88221",1840019444,64680
"Artesia","Artesia","NM","New Mexico",35015,"Eddy",32.8479,-104.4276,13464,11921,463,"polygon",TRUE,"America/Denver","88210 88211",1840019443,1960
"Hurley","Hurley","NM","New Mexico",35017,"Grant",32.6982,-108.1321,1210,1210,457,"polygon",TRUE,"America/Denver","88043",1840022035,6802.4
"Roy","Roy","NM","New Mexico",35021,"Harding",35.9451,-104.1963,231,231,43,"polygon",TRUE,"America/Denver","87743",1840022686,27367.17
"Hobbs","Hobbs","NM","New Mexico",35025,"Lea",32.7282,-103.16,40614,37764,552,"polygon",TRUE,"America/Denver","88240",1840020616,7840
"Eunice","Eunice","NM","New Mexico",35025,"Lea",32.4425,-103.1917,2856,2954,383,"polygon",TRUE,"America/Denver","88231",1840020615,5880
"Corona","Corona","NM","New Mexico",35027,"Lincoln",34.2501,-105.597,160,160,60,"polygon",TRUE,"America/Denver","88318",1840022872,31360
"Ruidoso","Ruidoso","NM","New Mexico",35027,"Lincoln",33.364,-105.6443,9269,7756,185,"polygon",TRUE,"America/Denver","88345 88338 88355",1840022873,5880
"Columbus","Columbus","NM","New Mexico",35029,"Luna",31.8247,-107.6401,1609,1609,220,"polygon",TRUE,"America/Denver","88029",1840023048,2586295.59
"Deming","Deming","NM","New Mexico",35029,"Luna",32.2632,-107.7514,14228,14183,337,"polygon",TRUE,"America/Denver","88030 88031",1840019458,5880
"Gallup","Gallup","NM","New Mexico",35031,"McKinley",35.5178,-108.7474,23415,21960,448,"polygon",TRUE,"America/Denver","87301",1840020395,11760
"Alamogordo","Alamogordo","NM","New Mexico",35035,"Otero",32.8834,-105.9627,32745,31248,562,"polygon",TRUE,"America/Denver","88310",1840019403,54880
"Logan","Logan","NM","New Mexico",35037,"Quay",35.3581,-103.4449,972,972,39,"polygon",TRUE,"America/Denver","88426",1840022729,158402.82
"Tucumcari","Tucumcari","NM","New Mexico",35037,"Quay",35.1701,-103.7042,4841,4915,200,"polygon",TRUE,"America/Denver","88401",1840021739,1960
"Portales","Portales","NM","New Mexico",35041,"Roosevelt",34.1753,-103.3569,12167,11850,564,"polygon",TRUE,"America/Denver","88130",1840020529,3920
"Floyd","Floyd","NM","New Mexico",35041,"Roosevelt",34.2291,-103.5512,113,113,14,"polygon",TRUE,"America/Denver","88130 88118",1840022839,1960
"Corrales","Corrales","NM","New Mexico",35043,"Sandoval",35.2366,-106.6191,8549,8549,306,"polygon",TRUE,"America/Denver","87048 87101 87103",1840022681,1960
"Cuba","Cuba","NM","New Mexico",35043,"Sandoval",36.0146,-106.968,748,748,88,"polygon",TRUE,"America/Denver","87013",1840022682,7840
"Aztec","Aztec","NM","New Mexico",35045,"San Juan",36.819,-107.9823,8210,6566,202,"polygon",TRUE,"America/Denver","87410",1840018993,1960
"Farmington","Farmington","NM","New Mexico",35045,"San Juan",36.7555,-108.1823,52555,45450,509,"polygon",TRUE,"America/Denver","87401 87402 87415",1840020349,397537.56
"Bloomfield","Bloomfield","NM","New Mexico",35045,"San Juan",36.7398,-107.9733,9701,7956,163,"polygon",TRUE,"America/Denver","87413 87410",1840018994,166600
"Pecos","Pecos","NM","New Mexico",35047,"San Miguel",35.5754,-105.6786,1316,1316,292,"polygon",TRUE,"America/Denver","87552",1840022717,1960
"Williamsburg","Williamsburg","NM","New Mexico",35051,"Sierra",33.1159,-107.2951,419,419,334,"polygon",TRUE,"America/Denver","87901 87942",1840022975,141120
"Socorro","Socorro","NM","New Mexico",35053,"Socorro",34.0543,-106.9066,8383,8440,225,"polygon",TRUE,"America/Denver","87801",1840021898,3920
"Taos","Taos","NM","New Mexico",35055,"Taos",36.3868,-105.5802,13571,5668,384,"polygon",TRUE,"America/Denver","87571",1840022638,19600
"Encino","Encino","NM","New Mexico",35057,"Torrance",34.6518,-105.4586,76,76,14,"polygon",TRUE,"America/Denver","88321",1840022807,70560
"Willard","Willard","NM","New Mexico",35057,"Torrance",34.5948,-106.0314,242,242,94,"polygon",TRUE,"America/Denver","87036 87063",1840022808,13720
"Clayton","Clayton","NM","New Mexico",35059,"Union",36.4434,-103.1577,2764,2764,128,"polygon",TRUE,"America/Denver","88415",1840022631,58800
"Folsom","Folsom","NM","New Mexico",35059,"Union",36.8483,-103.9186,54,54,39,"polygon",TRUE,"America/Denver","88419",1840022633,82320
"Belen","Belen","NM","New Mexico",35061,"Valencia",34.6804,-106.7876,7089,7089,330,"polygon",TRUE,"America/Denver","87002 87031",1840019194,17640
"Albany","Albany","NY","New York",36001,"Albany",42.6664,-73.7987,597270,98251,1773,"polygon",TRUE,"America/New_York","12208 12209 12204 12206 12207 12202 12203 12205 12210 12222 12201 12223 12226 12228 12229 12230 12231 12232 12233 12234 12235 12236 12237 12238 12239 12240 12241 12242 12243 12244 12245 12246 12248 12250 12255 12257 12260 12261",1840000417,551882.03
"Watervliet","Watervliet","NY","New York",36001,"Albany",42.7243,-73.7068,10131,10131,2907,"polygon",TRUE,"America/New_York","12189",1840002495,6008.1
"Ravena","Ravena","NY","New York",36001,"Albany",42.4755,-73.8113,5310,3239,851,"polygon",TRUE,"America/New_York","12143",1840004492,3920
"Altamont","Altamont","NY","New York",36001,"Albany",42.7049,-74.034,1708,1708,555,"polygon",TRUE,"America/New_York","12009",1840004494,3920
"Bolivar","Bolivar","NY","New York",36003,"Allegany",42.0685,-78.1662,996,996,482,"polygon",TRUE,"America/New_York","14715",1840004613,5880
"Richburg","Richburg","NY","New York",36003,"Allegany",42.0887,-78.1565,427,427,183,"polygon",TRUE,"America/New_York","14715 14774",1840004606,1960
"Andover","Andover","NY","New York",36003,"Allegany",42.1575,-77.7955,994,994,383,"polygon",TRUE,"America/New_York","14806",1840004610,62720
"Belmont","Belmont","NY","New York",36003,"Allegany",42.2226,-78.0328,920,920,356,"polygon",TRUE,"America/New_York","14813",1840004612,33320
"Cuba","Cuba","NY","New York",36003,"Allegany",42.2182,-78.2752,1507,1507,478,"polygon",TRUE,"America/New_York","14727",1840004615,7840
"Wellsville","Wellsville","NY","New York",36003,"Allegany",42.1207,-77.9458,5788,4451,708,"polygon",TRUE,"America/New_York","14895",1840004607,1105.87
"Bronx","Bronx","NY","New York",36005,"Bronx",40.8501,-73.8662,1455720,1455720,13202,"polygon",TRUE,"America/New_York","10453 10457 10460 10458 10467 10468 10451 10452 10456 10454 10455 10459 10474 10463 10471 10466 10469 10470 10475 10461 10462 10464 10465 10472 10473",1840033999,145040
"Windsor","Windsor","NY","New York",36007,"Broome",42.0776,-75.6405,881,881,309,"polygon",TRUE,"America/New_York","13865",1840004662,88200
"Lisle","Lisle","NY","New York",36007,"Broome",42.3491,-76.0055,306,306,126,"polygon",TRUE,"America/New_York","13797",1840004659,43120
"Endicott","Endicott","NY","New York",36007,"Broome",42.098,-76.0639,12828,12828,1550,"polygon",TRUE,"America/New_York","13760 13737 13761 13763",1840004664,3920
"Binghamton","Binghamton","NY","New York",36007,"Broome",42.1014,-75.9093,150747,45179,1664,"polygon",TRUE,"America/New_York","13904 13905 13901 13903",1840000460,86240
"Olean","Olean","NY","New York",36009,"Cattaraugus",42.0819,-78.4321,21178,13711,896,"polygon",TRUE,"America/New_York","14760",1840000452,21560
"Auburn","Auburn","NY","New York",36011,"Cayuga",42.9338,-76.5685,31126,26704,1236,"polygon",TRUE,"America/New_York","13021 13024 13022",1840000367,266174.81
"Aurora","Aurora","NY","New York",36011,"Cayuga",42.7511,-76.6994,722,722,303,"polygon",TRUE,"America/New_York","13026",1840004244,1409492.4
"Meridian","Meridian","NY","New York",36011,"Cayuga",43.163,-76.5382,296,296,165,"polygon",TRUE,"America/New_York","13113 13033",1840004239,405147.72
"Sherman","Sherman","NY","New York",36013,"Chautauqua",42.159,-79.5946,689,689,304,"polygon",TRUE,"America/New_York","14781",1840004570,88200
"Fredonia","Fredonia","NY","New York",36013,"Chautauqua",42.4407,-79.3319,10567,10567,786,"polygon",TRUE,"America/New_York","14063",1840004566,11760
"Lakewood","Lakewood","NY","New York",36013,"Chautauqua",42.0991,-79.32,2842,2842,555,"polygon",TRUE,"America/New_York","14750",1840004567,318624.94
"Mayville","Mayville","NY","New York",36013,"Chautauqua",42.2532,-79.5031,1642,1642,318,"polygon",TRUE,"America/New_York","14757",1840004568,5880
"Westfield","Westfield","NY","New York",36013,"Chautauqua",42.3219,-79.5747,2838,3036,306,"polygon",TRUE,"America/New_York","14787",1840004573,60760
"Jamestown","Jamestown","NY","New York",36013,"Chautauqua",42.0975,-79.2366,41236,29591,1278,"polygon",TRUE,"America/New_York","14701 14702",1840000446,119560
"Dunkirk","Dunkirk","NY","New York",36013,"Chautauqua",42.4803,-79.3323,24061,11848,1015,"polygon",TRUE,"America/New_York","14048",1840000445,15680
"Wellsburg","Wellsburg","NY","New York",36015,"Chemung",42.0127,-76.7298,548,548,372,"polygon",TRUE,"America/New_York","14894",1840004691,7840
"Horseheads","Horseheads","NY","New York",36015,"Chemung",42.1689,-76.8299,6460,6460,641,"polygon",TRUE,"America/New_York","14845",1840004688,15680
