Country,Abb,X,Y,Time,Airline,Info,Source
United States of America,USA,-99.446708,39.40399,09.07.2020,American Airlines,"American Airlines, United Airlines temporarily halt Hong Kong services after authorities impose tighter COVID-19 testing of incoming flight crews",https://www.aerotime.aero/clement.charpentreau/25368-united-american-suspend-hong-kong-flights-over-crew-testing
United States of America,USA,-99.446708,39.40399,16.07.2020,Spirit Airlines,Spirit Airlines July 2020 International operations as of 15JUL20,https://www.routesonline.com/news/38/airlineroute/292495/spirit-airlines-july-2020-international-operations-as-of-15jul20/
United States of America,USA,-99.446708,39.40399,05.05.2020,Contour Airlines,Contour Airlines week (USA DOMESTIC) of 03MAY20 operations (eff MAY20),https://www.routesonline.com/news/38/airlineroute/291110/contour-airlines-week-of-03may20-operations/
United States of America,USA,-99.446708,39.40399,12.05.2020,Sun Country Airlines,Sun Country Airlines week of 10MAY20 operations,https://www.routesonline.com/news/38/airlineroute/291230/sun-country-airlines-week-of-10may20-operations/
United States of America,USA,-99.446708,39.40399,01.07.2020,Silver Airways,Silver Airways removes planned Charleston SC July 2020 launch,https://www.routesonline.com/news/38/airlineroute/292175/silver-airways-removes-planned-charleston-sc-july-2020-launch/
United States Virgin Islands,VIR,-64.819501,17.728014,,,,
Uruguay,URY,-56.017306,-32.796996,,,,
Uzbekistan,UZB,63.119445,41.775605,26.06.2020,Uzbekistan Airways,Uzbekistan Airways July 2020 Domestic operations,https://www.routesonline.com/news/38/airlineroute/292081/uzbekistan-airways-july-2020-domestic-operations/
Uzbekistan,UZB,63.119445,41.775605,13.07.2020,Uzbekistan Airways,Uzbekistan Airways August 2020 Preliminary International network as of 10JUL20,https://www.routesonline.com/news/38/airlineroute/292406/uzbekistan-airways-august-2020-preliminary-international-network-as-of-10jul20/
Vanuatu,VUT,166.872606,-15.241809,09.07.2020,Air Vanuatu,Air Vanuatu increases Espiritu Santo service June - August 2020,https://www.routesonline.com/news/38/airlineroute/292338/air-vanuatu-increases-boeing-737-espiritu-santo-service-june-august-2020/
Venezuela,VEN,-66.154434,7.122874,,,,
Viet Nam,VNM,105.802499,10.096431,25.06.2020,Bamboo Airways,Bamboo Airways delays new International routes launch to August 2020,https://www.routesonline.com/news/38/airlineroute/292060/bamboo-airways-delays-new-international-routes-launch-to-august-2020/
Viet Nam,VNM,105.802499,10.096431,05.04.2020,VietJet,VietJet Air 01APR20 ?€? 15APR20 domestic service changes,https://www.routesonline.com/news/38/airlineroute/290633/vietjet-air-01apr20-15apr20-domestic-service-changes/
Viet Nam,VNM,105.802499,10.096431,15.06.2020,Viet Nam Airlines,VietJet Air schedules new domestic routes from mid-June 2020,https://www.routesonline.com/news/38/airlineroute/291808/vietjet-air-schedules-new-domestic-routes-from-mid-june-2020/
Viet Nam,VNM,105.802499,10.096431,17.06.2020,Viet Nam Airlines,Vietnam Airlines revises International service in June/July 2020,https://www.routesonline.com/news/38/airlineroute/291893/vietnam-airlines-revises-international-service-in-junejuly-2020/
Wake Island,WAK,166.646462,19.278314,,,,
Wallis and Futuna,WLF,-176.20431,-13.285184,,,,
West Bank,PSE,35.256944,31.943484,,,,
Western Sahara,ESH,-13.135324,24.662235,,,,
Yemen,YEM,45.226272,15.225552,,,,
Zambia,ZMB,27.854152,-14.594525,30.04.2020,Zambia Airways,Zambia Airways launch delayed again due to COVID-19,https://www.ch-aviation.com/portal/news/89631-zambia-airways-launch-delayed-again-due-to-covid-19
Zambia,ZMB,27.854152,-14.594525,01.07.2020,ProFlight Zambia,ProFlight Zambia July/August 2020 Interim operations as of 30JUN20,https://www.routesonline.com/news/38/airlineroute/292179/proflight-zambia-julyaugust-2020-interim-operations-as-of-30jun20/
Zimbabwe,ZWE,29.869096,-19.000755,14.04.2020,Fastjet Zimbabwe,FastJet plans new routes from July 2020,https://www.routesonline.com/news/38/airlineroute/290778/fastjet-plans-new-routes-from-july-2020/
Seychelles,SYC,55.467266,-4.678402,14.05.2020,Air Seychelles,Air Seychelles resumes domestic flights from late-April 2020,https://www.routesonline.com/news/38/airlineroute/291268/air-seychelles-resumes-domestic-flights-from-late-april-2020/
Seychelles,SYC,55.467266,-4.678402,29.06.2020,Air Seychelles,Air Seychelles NS20 operations as of 26JUN20,https://www.routesonline.com/news/38/airlineroute/292110/air-seychelles-ns20-operations-as-of-26jun20/
Seychelles,SYC,55.467266,-4.678402,06.07.2020,Air Seychelles,Air Seychelles adds one-way Dubai passenger flights in July 2020,https://www.routesonline.com/news/38/airlineroute/292260/air-seychelles-adds-one-way-dubai-passenger-flights-in-july-2020/
Sierra Leone,SLE,-11.779615,8.569795,,,,
Singapore,SGP,103.810539,1.357382,25.06.2020,Singapore Airlines,Singapore Airlines July 2020 passenger operations as of 24JUN20,https://www.routesonline.com/news/38/airlineroute/292047/singapore-airlines-july-2020-passenger-operations-as-of-24jun20/
Singapore,SGP,103.810539,1.357382,09.07.2020,Singapore Airlines,Singapore Airlines resumes Paris service in mid-July 2020,https://www.routesonline.com/news/38/airlineroute/292335/singapore-airlines-resumes-paris-service-in-mid-july-2020/
Singapore,SGP,103.810539,1.357382,09.07.2020,Jetstar Asia,Jetstar Asia revises July 2020 schedule,https://www.routesonline.com/news/38/airlineroute/292353/jetstar-asia-revises-july-2020-schedule/
Singapore,SGP,103.810539,1.357382,16.06.2020,Scoot,Scoot files expanded Indonesia network July - Oct 2020 as of 12JUN20,https://www.routesonline.com/news/38/airlineroute/291837/scoot-files-expanded-indonesia-network-july-oct-2020-as-of-12jun20/
Singapore,SGP,103.810539,1.357382,23.06.2020,Scoot,Scoot July 2020 operations as of 22JUN20,https://www.routesonline.com/news/38/airlineroute/291992/scoot-july-2020-operations-as-of-22jun20/
Singapore,SGP,103.810539,1.357382,17.07.2020,Scoot,Scoot completes Taipei / Seoul operation schedule revision from mid-August 2020,https://www.routesonline.com/news/38/airlineroute/292523/scoot-completes-taipei-seoul-operation-schedule-revision-from-mid-august-2020/
Sint Eustatius,ANT,-62.976086,17.490469,,,,
Sint Maarten,SXM,-63.055268,18.043675,03.07.2020,Winair,Winair July/August 2020 Interim schedule as of 02JUL20,https://www.routesonline.com/news/38/airlineroute/292248/winair-julyaugust-2020-interim-schedule-as-of-02jul20/
Slovakia,SVK,19.484954,48.707416,,,,
Slovenia,SVN,14.822232,46.119709,,,,
Solomon Islands,SLB,160.160046,-9.622475,19.05.2020,Solomon Airlines,Solomon Airlines revises domestic interim schedule from 18MAY20,https://www.routesonline.com/news/38/airlineroute/291327/solomon-airlines-revises-domestic-interim-schedule-from-18may20/
Solomon Islands,SLB,160.160046,-9.622475,15.06.2020,Solomon Airlines,Solomon Airlines suspends international passenger flights till August,https://www.rnz.co.nz/international/pacific-news/419053/solomon-airlines-suspends-international-passenger-flights-till-august
Somalia,SOM,46.204698,4.409471,,,,
South Africa,ZAF,24.669618,-29.999172,30.04.2020,Comair,Comair expects to remain grounded until at least October ,https://www.flightglobal.com/airlines/comair-expects-to-remain-grounded-until-at-least-october/138163.article
South Africa,ZAF,24.669618,-29.999172,05.05.2020,Comair,South Africa?€?s Comair files for business rescue,"https://www.flightglobal.com/airlines/south-africas-comair-files-for-business-rescue/138231.article"
South Africa,ZAF,24.669618,-29.999172,26.05.2020,SAA,"South African Airways aims to resume some domestic flights from mid-June; cancellations of regional, intercontinental flights extended until end of June",https://www.reuters.com/article/safrica-saa/south-africas-saa-aims-to-resume-domestic-flights-from-mid-june-idUSL8N2D845Y
South Africa,ZAF,24.669618,-29.999172,18.03.2020,SA Express,"UPDATE 1-South African airline SA Express suspends operations, partly due to coronavirus",https://www.reuters.com/article/health-coronavirus-safrica-saexpress/update-1-south-african-airline-sa-express-suspends-operations-partly-due-to-coronavirus-idUSL8N2BB0QV
South Africa,ZAF,24.669618,-29.999172,01.07.2020,Airlink,Airlink to resume additional domestic routes from July 2020,https://www.routesonline.com/news/38/airlineroute/292180/airlink-to-resume-additional-domestic-routes-from-july-2020/
South Africa,ZAF,24.669618,-29.999172,06.07.2020,Airlink,Airlink resumes Johannesburg ?€? Port Elizabeth service from mid-July 2020,https://www.routesonline.com/news/38/airlineroute/292275/airlink-resumes-johannesburg-port-elizabeth-service-from-mid-july-2020/
South Africa,ZAF,24.669618,-29.999172,18.06.2020,mango,mango June/July 2020 operations as of 17JUN20,https://www.routesonline.com/news/38/airlineroute/291906/mango-junejuly-2020-operations-as-of-17jun20/
South Georgia and the South Sandwich Islands,SGS,-36.678835,-54.378486,,,,
South Sudan,SSD,30.326187,7.290839,,,,
Sovereignty unsettled,xxx,35.17027,31.739991,,,,
Spain,ESP,-3.553995,40.392124,19.06.2020,CanaryFly,CanaryFly July 2020 operations as of 18JUN20,https://www.routesonline.com/news/38/airlineroute/291932/canaryfly-july-2020-operations-as-of-18jun20/
Spain,ESP,-3.553995,40.392124,17.06.2020,Iberia,Iberia July 2020 Long-Haul operations as of 16JUN20,https://www.routesonline.com/news/38/airlineroute/291870/iberia-july-2020-long-haul-operations-as-of-16jun20/
Spain,ESP,-3.553995,40.392124,06.07.2020,Iberia,Iberia July 2020 European network as of 03JUL20,https://www.routesonline.com/news/38/airlineroute/292266/iberia-july-2020-european-network-as-of-03jul20/
Spain,ESP,-3.553995,40.392124,30.06.2020,Iberia,"Iberia will resume flights between Madrid, Santo Domingo from 3 July",Arecoa.com
Spain,ESP,-3.553995,40.392124,01.06.2020,Vueling,Vueling June 2020 operations as of 31MAY20,https://www.routesonline.com/news/38/airlineroute/291541/vueling-june-2020-operations-as-of-31may20/
Spain,ESP,-3.553995,40.392124,10.06.2020,Vueling,Vueling moves planned new Tenerife North routes (TFN-DKR; TFN-OPO) to August 2020,https://www.routesonline.com/news/38/airlineroute/291733/vueling-moves-planned-new-tenerife-north-routes-to-august-2020/
Spain,ESP,-3.553995,40.392124,04.07.2020,Vueling,Vueling resuming flights to Croatia from Spain and Italy,"https://www.croatiaweek.com/vueling-resuming-flights-to-croatia-from-spain-and-italy/"
Spain,ESP,-3.553995,40.392124,06.07.2020,Vueling,Vueling July - Oct 2020 new routes update as of 03UL20,https://www.routesonline.com/news/38/airlineroute/292274/vueling-july-oct-2020-new-routes-update-as-of-03ul20/
Spain,ESP,-3.553995,40.392124,10.06.2020,Binter,Binter Canarias revises planned new routes in 2H20,https://www.routesonline.com/news/38/airlineroute/291740/binter-canarias-revises-planned-new-routes-in-2h20/
Spain,ESP,-3.553995,40.392124,16.05.2020,Air Nostrum,Air Nostrum to resume some flights from 24 May after suspension,https://www.majorcadailybulletin.com/news/local/2020/05/16/67053/air-nostrum-inter-island-flights-resume-may-24.html
Spain,ESP,-3.553995,40.392124,06.07.2020,Air Europa,Air Europa July/August 2020 European operations as of 03JUL20,https://www.routesonline.com/news/38/airlineroute/292261/air-europa-julyaugust-2020-european-operations-as-of-03jul20/
Spain,ESP,-3.553995,40.392124,06.07.2020,Air Europa,Air Europa July/August 2020 Inter-continental network as of 03JUL20,https://www.routesonline.com/news/38/airlineroute/
Spain,ESP,-3.553995,40.392124,10.06.2020,Evelop Airlines,Evelop Airlines schedules Tenerife North operation in 3Q20,https://www.routesonline.com/news/38/airlineroute/291741/evelop-airlines-schedules-tenerife-north-operation-in-3q20/
Spratly Islands,xSI,114.284872,11.052405,,,,
Sri Lanka,LKA,80.702028,7.610407,29.06.2020,SriLankan Airlines,SriLankan Airlines July 2020 operations as of 26JUN20,https://www.routesonline.com/news/38/airlineroute/292121/srilankan-airlines-july-2020-operations-as-of-26jun20/
Sri Lanka,LKA,80.702028,7.610407,07.07.2020,SriLankan Airlines,SriLankan Airlines files Paris limited schedule in late-July 2020,https://www.routesonline.com/news/38/airlineroute/292290/srilankan-airlines-files-paris-limited-schedule-in-late-july-2020/
Sri Lanka,LKA,80.702028,7.610407,08.06.2020,Jetstar Asia,Jetstar Asia delays Colombo launch to August 2020,https://www.routesonline.com/news/38/airlineroute/291687/jetstar-asia-delays-colombo-launch-to-august-2020/
Sudan,SDN,29.957256,16.026819,,,,
Suriname,SUR,-55.905196,4.1356,,,,
Svalbard and Jan Mayen Islands,SJM,13.378671,78.825308,,,,
Sweden,SWE,14.377534,60.601031,28.05.2020,SAS,"SAS resumes limited long-haul  (CPH-ORD, CPH-EWR) passenger service from June 2020",https://www.routesonline.com/news/38/airlineroute/291488/sas-resumes-limited-long-haul-passenger-service-from-june-2020/
Sweden,SWE,14.377534,60.601031,06.07.2020,SAS,SAS 01?€?19JUL20 European operations as of 03JUL20,https://www.routesonline.com/news/38/airlineroute/292265/sas-0119jul20-european-operations-as-of-03jul20/
Sweden,SWE,14.377534,60.601031,03.06.2020,Air Leap,Air Leap adds new routes from Stockholm in May/June 2020,https://www.routesonline.com/news/38/airlineroute/291601/air-leap-adds-new-routes-from-stockholm-in-mayjune-2020/
Sweden,SWE,14.377534,60.601031,02.07.2020,TUIfly Nordic,TUIfly Nordic July/August 2020 operations as of 28JUN20,https://www.routesonline.com/news/38/airlineroute/292211/tuifly-nordic-julyaugust-2020-operations-as-of-28jun20/
Sweden,SWE,14.377534,60.601031,02.07.2020,Novair,Novair July/August 2020 operations as of 28JUN20,https://www.routesonline.com/news/38/airlineroute/292212/novair-julyaugust-2020-operations-as-of-28jun20/
Switzerland,CHE,8.223234,46.9685,16.07.2020,Swiss,SWISS resumes flights to Canada as pandemic restrictions are relaxed,https://www.rcinet.ca/en/2020/07/15/swiss-resumes-flights-to-canada-as-pandemic-restrictions-are-relaxed/
Switzerland,CHE,8.223234,46.9685,03.07.2020,Swiss,Swiss July ?€? October 2020 Inter-continental operations as of 02JUL20,https://www.routesonline.com/news/38/airlineroute/292244/swiss-july-october-2020-inter-continental-operations-as-of-02jul20/
Switzerland,CHE,8.223234,46.9685,25.06.2020,EasyJet,"EasyJet to resume Paris, Barcelona and Milan flights from 1 July",Reuters
Switzerland,CHE,8.223234,46.9685,02.07.2020,EasyJet,easyJet resumes Tel Aviv flights,https://en.globes.co.il/en/article-easyjet-resumes-tel-aviv-flights-1001334454
Switzerland,CHE,8.223234,46.9685,15.06.2020,Chair Airlines,Chair Airlines S20 operations as of 12JUN20,https://www.routesonline.com/news/38/airlineroute/291818/chair-airlines-s20-operations-as-of-12jun20/
Switzerland,CHE,8.223234,46.9685,15.06.2020,flyBAIR,flyBAIR revised operation for July 2020 launch,https://www.routesonline.com/news/38/airlineroute/291815/flybair-outlines-revised-operation-for-july-2020-launch/
Switzerland,CHE,8.223234,46.9685,15.06.2020,Helvetic,Helvetic S20 planned scheduled operation as of 12JUN20,https://www.routesonline.com/news/38/airlineroute/291816/helvetic-s20-planned-scheduled-operation-as-of-12jun20/
Switzerland,CHE,8.223234,46.9685,17.07.2020,Helvetic,Helvetic Airways adds one-time Brac / Tivat service in late-July 2020,https://www.routesonline.com/news/38/airlineroute/292524/helvetic-airways-adds-one-time-brac-tivat-service-in-late-july-2020/
Switzerland,CHE,8.223234,46.9685,03.07.2020,Edelweiss,Edelweiss Air 3Q20 Long-Haul operations as of 02JUL20,https://www.routesonline.com/news/38/airlineroute/292233/edelweiss-air-3q20-long-haul-operations-as-of-02jul20/
Switzerland,CHE,8.223234,46.9685,07.07.2020,Edelweiss,Edelweiss expands A330/340 short-haul network in S20,https://www.routesonline.com/news/38/airlineroute/292298/edelweiss-expands-a330340-short-haul-network-in-s20/
Syrian Arab Republic,SYR,38.498069,35.017584,,,,
Tadjikistan,TJK,69.294998,38.430697,,,,
Taiwan,TWN,120.969668,23.750541,07.05.2020,EVA Air,EVA Air May 2020 operations as of  07MAY20,https://www.routesonline.com/news/38/airlineroute/291172/eva-air-may-2020-operations-as-of-1030gmt-07may20/
Taiwan,TWN,120.969668,23.750541,13.05.2020,EVA Air,EVA Air June 2020 North East Asia operations as of 1600GMT 13MAY20,https://www.routesonline.com/news/38/airlineroute/291264/eva-air-june-2020-north-east-asia-operations-as-of-1600gmt-13may20/
Taiwan,TWN,120.969668,23.750541,10.07.2020,China Airlines,China Airlines August - October 2020 London Heathrow frequency changes,https://www.routesonline.com/news/38/airlineroute/292382/china-airlines-august-october-2020-london-heathrow-frequency-changes/
Taiwan,TWN,120.969668,23.750541,17.07.2020,China Airlines,China Airlines delays planned Oct 2020 Cebu / Chiang Mai launch,https://www.routesonline.com/news/38/airlineroute/292525/china-airlines-delays-planned-oct-2020-cebu-chiang-mai-launch/
Taiwan,TWN,120.969668,23.750541,17.07.2020,China Airlines,China Airlines to resume New York service in late-July 2020,https://www.routesonline.com/news/38/airlineroute/292500/china-airlines-to-resume-new-york-service-in-late-july-2020/
Taiwan,TWN,120.969668,23.750541,25.06.2020,China Airlines,China Airlines Group July 2020 International operations as of 24JUN20,https://www.routesonline.com/news/38/airlineroute/292045/china-airlines-group-july-2020-international-operations-as-of-24jun20/
Taiwan,TWN,120.969668,23.750541,05.06.2020    ,China Airlines ,China Airlines June 2020 Cross-Strait operations as of 04JUN20,https://www.routesonline.com/news/38/airlineroute/291658/china-airlines-june-2020-cross-strait-operations-as-of-04jun20/
Taiwan,TWN,120.969668,23.750541,03.06.2020,tigerair Taiwan,tigerair Taiwan extends interim schedule to late-August 2020,https://www.routesonline.com/news/38/airlineroute/291613/tigerair-taiwan-extends-interim-schedule-to-late-august-2020/
Taiwan,TWN,120.969668,23.750541,24.06.2020,Starlux Airlines,Starlux Airlines revises planned July 2020 operations,https://www.routesonline.com/news/38/airlineroute/292014/starlux-airlines-revises-planned-july-2020-operations/
Thailand,THA,101.020295,15.130893,25.06.2020,9 Air,9 Air resumes Bangkok service from July 2020,https://www.routesonline.com/news/38/airlineroute/292048/9-air-resumes-bangkok-service-from-july-2020/
Thailand,THA,101.020295,15.130893,18.06.2020,Nok Air,Nok Air July 2020 operatons as of 17JUN20,https://www.routesonline.com/news/38/airlineroute/291904/nok-air-july-2020-operatons-as-of-17jun20/
Thailand,THA,101.020295,15.130893,18.06.2020,Thai AirAsia,Thai AirAsia July 2020 operations as of 12JUN20,https://www.routesonline.com/news/38/airlineroute/291898/thai-airasia-july-2020-operations-as-of-12jun20/
Thailand,THA,101.020295,15.130893,25.06.2020,Thai AirAsia X,Thai AirAsia X August 2020 preliminary operations as of 24JUN20,https://www.routesonline.com/news/38/airlineroute/292049/thai-airasia-x-august-2020-preliminary-operations-as-of-24jun20/
Thailand,THA,101.020295,15.130893,05.05.2020,Thai Lion Air,Thai Lion Air planned DOMESTIC operation as of 03MAY20 (eff JUN20),https://www.routesonline.com/news/38/airlineroute/291106/thai-lion-air-s20-planned-operation-as-of-03may20/
Thailand,THA,101.020295,15.130893,01.06.2020,Thai Lion Air,"Thai Lion Air International operations as of 29MAY20, eff. 01JUL20",https://www.routesonline.com/news/38/airlineroute/291535/thai-lion-air-s20-international-operations-as-of-29may20/
Thailand,THA,101.020295,15.130893,15.05.2020,Bangkok Airways,Bangkok Airways to resume more domestic flights from 1 June,"https://www.eturbonews.com/572333/bangkok-airways-resumes-more-domestic-flights/"
Thailand,THA,101.020295,15.130893,25.06.2020,Bangkok Airways,Bangkok Airways outlines A319 operation in July 2020,https://www.routesonline.com/news/38/airlineroute/292050/bangkok-airways-outlines-a319-operation-in-july-2020/
Thailand,THA,101.020295,15.130893,15.07.2020,Thai Airways International ,Thai Airways unlikely to resume flights in August,https://thethaiger.com/news/business/thai-airways-unlikely-to-resume-flights-in-august
Thailand,THA,101.020295,15.130893,09.07.2020,Thai Airways International ,Thai Airways International delays scheduled service resumption to Sep 2020,https://www.routesonline.com/news/38/airlineroute/292349/thai-airways-international-delays-scheduled-service-resumption-to-sep-2020/
Thailand,THA,101.020295,15.130893,05.05.2020,Thai Smile,Thai Smile planned DOMESTIC operations as of 03MAY20 (eff 01JUN20),https://www.routesonline.com/news/38/airlineroute/291105/thai-smile-s20-planned-operation-as-of-03may20/
Thailand,THA,101.020295,15.130893,27.04.2020,Thai VietJet,Thai VietJet Air plans Hefei service from mid-June 2020,https://www.routesonline.com/news/38/airlineroute/290970/thai-vietjet-air-plans-hefei-service-from-mid-june-2020/
Thailand,THA,101.020295,15.130893,23.06.2020,Thai VietJet,Thai VietJet Air schedules new domestic routes in 2H20,https://www.routesonline.com/news/38/airlineroute/291990/thai-vietjet-air-schedules-new-domestic-routes-in-2h20/
Timor-Leste,TLS,125.945119,-8.797487,,,,
Togo,TGO,0.978236,8.532744,,,,
Tokelau,TKL,-172.47418,-8.554768,,,,
Tonga,TON,-175.27529,-21.159087,,,,
Trinidad and Tobago,TTO,-61.296613,10.423121,07.07.2020,"Caribbean Airlines	",Caribbean Airlines re-starts Jamaica-based operations,https://www.eturbonews.com/576071/caribbean-airlines-re-starts-jamaica-based-operations/
Tromelin Island,xFR,54.524013,-15.891713,,,,
Tunisia,TUN,9.560349,33.774827,11.04.2020,Nouvelair Tunisie,"Nouvelair Tunisie revises planned new service in S20
",https://www.routesonline.com/news/38/airlineroute/290751/nouvelair-tunisie-revises-planned-new-service-in-s20/
Tunisia,TUN,9.560349,33.774827,14.07.2020,Nouvelair Tunisie,Nouvelair Tunisie updates planned UK scheduled service launch,https://www.routesonline.com/news/38/airlineroute/292435/nouvelair-tunisie-updates-planned-uk-scheduled-service-launch-in-3q20/
Tunisia,TUN,9.560349,33.774827,17.04.2020,Tunisair,Tunisair : La r??forme imm??diate ou le risque de fermeture (Ma??rouf),https://news.gnet.tn/tunisair-la-reforme-immediate-ou-le-risque-de-fermeture-maarouf/
Turkey,TUR,35.432387,38.988934,11.06.2020,AnadoluJet,AnadoluJet begins International service on 11JUN20,https://www.routesonline.com/news/38/airlineroute/291780/anadolujet-begins-international-service-on-11jun20/
Turkey,TUR,35.432387,38.988934,31.05.2020,AnadoluJet,AnadoluJet To Resume Domestic Flights On June 1st,https://simpleflying.com/turkish-limited-domestic-resumptions/
Turkey,TUR,35.432387,38.988934,11.06.2020,Sun Express,SunExpress resumes int'l flights amid normalization,"https://www.aa.com.tr/en/economy/sunexpress-resumes-intl-flights-amid-normalization/1873161"
Turkey,TUR,35.432387,38.988934,07.07.2020,Sun Express,SunExpress Launches Flights to London,https://www.rustourismnews.com/2020/07/07/sunexpress-launches-flights-to-london/
Turkey,TUR,35.432387,38.988934,01.06.2020,Turkish Airlines,Turkish Airlines 01 ?€? 03JUN20 domestic operations,https://www.routesonline.com/news/38/airlineroute/291540/turkish-airlines-01-03jun20-domestic-operations/
Turkey,TUR,35.432387,38.988934,08.07.2020,Turkish Airlines,Turkish Airlines July/August 2020 Inter-continental network as of 07JUL20,https://www.routesonline.com/news/38/airlineroute/292320/turkish-airlines-julyaugust-2020-inter-continental-network-as-of-07jul20/
Turkey,TUR,35.432387,38.988934,30.06.2020,Turkish Airlines,Turkish Airlines July 2020 Istanbul ?€? Europe operations as of 30JUN20,https://www.routesonline.com/news/38/airlineroute/292158/turkish-airlines-july-2020-istanbul-europe-operations-as-of-1000gmt-30jun20/
Turkey,TUR,35.432387,38.988934,14.07.2020,Turkish Airlines,Turkish Airlines resuming Podgorica flights,https://www.exyuaviation.com/2020/07/turkish-airlines-resuming-podgorica.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+Ex-yuAviationNews+(EX-YU+Aviation+News)
Turkey,TUR,35.432387,38.988934,16.07.2020,Turkish Airlines,Turkish Airlines to resume flights to Dhaka from Friday,https://www.dhakatribune.com/bangladesh/2020/07/16/turkish-airlines-to-resume-flights-to-dhaka-from-friday
