date,state,fips,cases,deaths,population,Confirmedbypop,Fatality
2020-06-13,Indiana,18,40535,2413,10617423,0.004,0.06
2020-06-13,Iowa,19,23792,651,1415872,0.017,0.027
2020-06-13,Kansas,20,11195,244,1787065,0.006,0.022
2020-06-13,Kentucky,21,12605,527,12671821,0.001,0.042
2020-06-13,Louisiana,22,46396,3004,6732219,0.007,0.065
2020-06-13,Maine,23,2757,100,3155070,0.001,0.036
2020-06-13,Maryland,24,61935,2926,2913314,0.021,0.047
2020-06-13,Massachusetts,25,105395,7576,4467673,0.024,0.072
2020-06-13,Michigan,26,66024,6017,4648794,0.014,0.091
2020-06-13,Minnesota,27,30203,1314,1344212,0.022,0.044
2020-06-13,Mississippi,28,19348,889,6045680,0.003,0.046
2020-06-13,Missouri,29,16327,890,6892503,0.002,0.055
2020-06-13,Montana,30,588,18,9986857,0,0.031
2020-06-13,Nebraska,31,16634,221,5639632,0.003,0.013
2020-06-13,Nevada,32,10992,463,2976149,0.004,0.042
2020-06-13,New Hampshire,33,5299,318,6137428,0.001,0.06
2020-06-13,New Jersey,34,166605,12589,1068778,0.156,0.076
2020-06-13,New Mexico,35,9621,431,1934408,0.005,0.045
2020-06-13,New York,36,387402,30565,3080156,0.126,0.079
2020-06-13,North Carolina,37,42911,1135,1359711,0.032,0.026
2020-06-13,North Dakota,38,3061,77,8882190,0,0.025
2020-06-13,Northern Mariana Islands,69,30,2,NA,NA,0.067
2020-06-13,Ohio,39,40848,2554,2096829,0.019,0.063
2020-06-13,Oklahoma,40,8073,359,19453561,0,0.044
2020-06-13,Oregon,41,5543,175,10488084,0.001,0.032
2020-06-13,Pennsylvania,42,82988,6264,762062,0.109,0.075
2020-06-13,Puerto Rico,72,5690,146,NA,NA,0.026
2020-06-13,Rhode Island,44,15947,833,11689100,0.001,0.052
2020-06-13,South Carolina,45,17955,599,3956971,0.005,0.033
2020-06-13,South Dakota,46,5833,75,4217737,0.001,0.013
2020-06-13,Tennessee,47,29616,465,12801989,0.002,0.016
2020-06-13,Texas,48,88120,1989,1059361,0.083,0.023
2020-06-13,Utah,49,14061,139,5148714,0.003,0.01
2020-06-13,Vermont,50,1125,55,884659,0.001,0.049
2020-06-13,Virgin Islands,78,72,6,NA,NA,0.083
2020-06-13,Virginia,51,53869,1541,6829174,0.008,0.029
2020-06-13,Washington,53,26920,1216,28995881,0.001,0.045
2020-06-13,West Virginia,54,2274,88,3205958,0.001,0.039
2020-06-13,Wisconsin,55,25026,700,623989,0.04,0.028
2020-06-13,Wyoming,56,1050,18,8535519,0,0.017
2020-06-14,Alabama,01,25615,773,55982803,0,0.03
2020-06-14,Alaska,02,734,10,68329004,0,0.014
2020-06-14,Arizona,04,35953,1194,125580448,0,0.033
2020-06-14,Arkansas,05,12501,179,78347268,0,0.014
2020-06-14,California,06,152953,5089,4903185,0.031,0.033
2020-06-14,Colorado,08,29115,1599,731545,0.04,0.055
2020-06-14,Connecticut,09,45088,4201,7278717,0.006,0.093
2020-06-14,Delaware,10,10264,422,3017804,0.003,0.041
2020-06-14,District of Columbia,11,9767,515,39512223,0,0.053
2020-06-14,Florida,12,75560,2930,5758736,0.013,0.039
2020-06-14,Georgia,13,54874,2416,3565287,0.015,0.044
2020-06-14,Guam,66,1154,6,NA,NA,0.005
2020-06-14,Hawaii,15,716,17,973764,0.001,0.024
2020-06-14,Idaho,16,3413,88,705749,0.005,0.026
2020-06-14,Illinois,17,133719,6512,21477737,0.006,0.049
2020-06-14,Indiana,18,40901,2422,10617423,0.004,0.059
2020-06-14,Iowa,19,23959,652,1415872,0.017,0.027
2020-06-14,Kansas,20,11247,244,1787065,0.006,0.022
2020-06-14,Kentucky,21,12652,527,12671821,0.001,0.042
2020-06-14,Louisiana,22,46732,3014,6732219,0.007,0.064
2020-06-14,Maine,23,2793,100,3155070,0.001,0.036
2020-06-14,Maryland,24,62328,2939,2913314,0.021,0.047
2020-06-14,Massachusetts,25,105603,7624,4467673,0.024,0.072
2020-06-14,Michigan,26,66246,6020,4648794,0.014,0.091
2020-06-14,Minnesota,27,30502,1329,1344212,0.023,0.044
2020-06-14,Mississippi,28,19516,891,6045680,0.003,0.046
2020-06-14,Missouri,29,16384,890,6892503,0.002,0.054
2020-06-14,Montana,30,601,19,9986857,0,0.032
2020-06-14,Nebraska,31,16735,221,5639632,0.003,0.013
2020-06-14,Nevada,32,11199,464,2976149,0.004,0.041
2020-06-14,New Hampshire,33,5318,320,6137428,0.001,0.06
2020-06-14,New Jersey,34,166881,12625,1068778,0.156,0.076
2020-06-14,New Mexico,35,9723,435,1934408,0.005,0.045
2020-06-14,New York,36,388096,30605,3080156,0.126,0.079
2020-06-14,North Carolina,37,44199,1139,1359711,0.033,0.026
2020-06-14,North Dakota,38,3083,77,8882190,0,0.025
2020-06-14,Northern Mariana Islands,69,30,2,NA,NA,0.067
2020-06-14,Ohio,39,41148,2557,2096829,0.02,0.062
2020-06-14,Oklahoma,40,8231,359,19453561,0,0.044
2020-06-14,Oregon,41,5644,176,10488084,0.001,0.031
2020-06-14,Pennsylvania,42,83301,6275,762062,0.109,0.075
2020-06-14,Puerto Rico,72,5811,147,NA,NA,0.025
2020-06-14,Rhode Island,44,15947,833,11689100,0.001,0.052
2020-06-14,South Carolina,45,18796,600,3956971,0.005,0.032
2020-06-14,South Dakota,46,5898,75,4217737,0.001,0.013
2020-06-14,Tennessee,47,30174,467,12801989,0.002,0.015
2020-06-14,Texas,48,89542,1995,1059361,0.085,0.022
2020-06-14,Utah,49,14313,139,5148714,0.003,0.01
2020-06-14,Vermont,50,1127,55,884659,0.001,0.049
2020-06-14,Virgin Islands,78,72,6,NA,NA,0.083
2020-06-14,Virginia,51,54506,1546,6829174,0.008,0.028
2020-06-14,Washington,53,27135,1220,28995881,0.001,0.045
2020-06-14,West Virginia,54,2290,88,3205958,0.001,0.038
2020-06-14,Wisconsin,55,25307,702,623989,0.041,0.028
2020-06-14,Wyoming,56,1060,18,8535519,0,0.017
2020-06-15,Alabama,01,26272,774,55982803,0,0.029
2020-06-15,Alaska,02,738,10,68329004,0,0.014
2020-06-15,Arizona,04,37005,1204,125580448,0,0.033
2020-06-15,Arkansas,05,12917,182,78347268,0,0.014
2020-06-15,California,06,155662,5120,4903185,0.032,0.033
2020-06-15,Colorado,08,29284,1605,731545,0.04,0.055
2020-06-15,Connecticut,09,45235,4204,7278717,0.006,0.093
2020-06-15,Delaware,10,10340,423,3017804,0.003,0.041
2020-06-15,District of Columbia,11,9799,515,39512223,0,0.053
2020-06-15,Florida,12,77318,2937,5758736,0.013,0.038
2020-06-15,Georgia,13,55505,2457,3565287,0.016,0.044
2020-06-15,Guam,66,1155,6,NA,NA,0.005
2020-06-15,Hawaii,15,724,17,973764,0.001,0.023
2020-06-15,Idaho,16,3472,89,705749,0.005,0.026
2020-06-15,Illinois,17,134247,6543,21477737,0.006,0.049
2020-06-15,Indiana,18,41422,2433,10617423,0.004,0.059
2020-06-15,Iowa,19,24110,661,1415872,0.017,0.027
2020-06-15,Kansas,20,11516,246,1787065,0.006,0.021
2020-06-15,Kentucky,21,12863,524,12671821,0.001,0.041
2020-06-15,Louisiana,22,47284,3018,6732219,0.007,0.064
2020-06-15,Maine,23,2810,101,3155070,0.001,0.036
2020-06-15,Maryland,24,62653,2947,2913314,0.022,0.047
2020-06-15,Massachusetts,25,105690,7646,4467673,0.024,0.072
2020-06-15,Michigan,26,66302,6025,4648794,0.014,0.091
2020-06-15,Minnesota,27,30724,1335,1344212,0.023,0.043
2020-06-15,Mississippi,28,19799,895,6045680,0.003,0.045
2020-06-15,Missouri,29,16712,895,6892503,0.002,0.054
2020-06-15,Montana,30,609,19,9986857,0,0.031
2020-06-15,Nebraska,31,16860,226,5639632,0.003,0.013
2020-06-15,Nevada,32,11316,466,2976149,0.004,0.041
2020-06-15,New Hampshire,33,5345,320,6137428,0.001,0.06
2020-06-15,New Jersey,34,167103,12676,1068778,0.156,0.076
2020-06-15,New Mexico,35,9845,440,1934408,0.005,0.045
2020-06-15,New York,36,388719,30645,3080156,0.126,0.079
2020-06-15,North Carolina,37,45257,1156,1359711,0.033,0.026
2020-06-15,North Dakota,38,3104,77,8882190,0,0.025
2020-06-15,Northern Mariana Islands,69,30,2,NA,NA,0.067
2020-06-15,Ohio,39,41576,2573,2096829,0.02,0.062
2020-06-15,Oklahoma,40,8417,359,19453561,0,0.043
2020-06-15,Oregon,41,5828,180,10488084,0.001,0.031
2020-06-15,Pennsylvania,42,83687,6307,762062,0.11,0.075
2020-06-15,Puerto Rico,72,5890,147,NA,NA,0.025
2020-06-15,Rhode Island,44,16093,851,11689100,0.001,0.053
2020-06-15,South Carolina,45,19381,602,3956971,0.005,0.031
2020-06-15,South Dakota,46,5928,75,4217737,0.001,0.013
2020-06-15,Tennessee,47,30945,477,12801989,0.002,0.015
2020-06-15,Texas,48,91726,2018,1059361,0.087,0.022
2020-06-15,Utah,49,14757,143,5148714,0.003,0.01
2020-06-15,Vermont,50,1130,55,884659,0.001,0.049
2020-06-15,Virgin Islands,78,72,6,NA,NA,0.083
2020-06-15,Virginia,51,54886,1552,6829174,0.008,0.028
2020-06-15,Washington,53,27577,1223,28995881,0.001,0.044
2020-06-15,West Virginia,54,2322,88,3205958,0.001,0.038
2020-06-15,Wisconsin,55,25530,703,623989,0.041,0.028
2020-06-15,Wyoming,56,1079,18,8535519,0,0.017
2020-06-16,Alabama,01,26912,785,55982803,0,0.029
2020-06-16,Alaska,02,751,10,68329004,0,0.013
2020-06-16,Arizona,04,39298,1228,125580448,0,0.031
2020-06-16,Arkansas,05,13191,188,78347268,0,0.014
2020-06-16,California,06,159131,5202,4903185,0.032,0.033
2020-06-16,Colorado,08,29427,1617,731545,0.04,0.055
2020-06-16,Connecticut,09,45349,4210,7278717,0.006,0.093
2020-06-16,Delaware,10,10403,424,3017804,0.003,0.041
2020-06-16,District of Columbia,11,9818,520,39512223,0,0.053
2020-06-16,Florida,12,80101,2992,5758736,0.014,0.037
2020-06-16,Georgia,13,56302,2492,3565287,0.016,0.044
2020-06-16,Guam,66,1155,6,NA,NA,0.005
2020-06-16,Hawaii,15,728,17,973764,0.001,0.023
2020-06-16,Idaho,16,3543,89,705749,0.005,0.025
2020-06-16,Illinois,17,134866,6608,21477737,0.006,0.049
2020-06-16,Indiana,18,41780,2447,10617423,0.004,0.059
2020-06-16,Iowa,19,24263,670,1415872,0.017,0.028
2020-06-16,Kansas,20,11569,246,1787065,0.006,0.021
2020-06-16,Kentucky,21,12899,530,12671821,0.001,0.041
2020-06-16,Louisiana,22,47818,3042,6732219,0.007,0.064
2020-06-16,Maine,23,2819,101,3155070,0.001,0.036
2020-06-16,Maryland,24,63004,2982,2913314,0.022,0.047
2020-06-16,Massachusetts,25,105885,7664,4467673,0.024,0.072
2020-06-16,Michigan,26,66466,6039,4648794,0.014,0.091
2020-06-16,Minnesota,27,30913,1344,1344212,0.023,0.043
2020-06-16,Mississippi,28,20152,915,6045680,0.003,0.045
2020-06-16,Missouri,29,16930,903,6892503,0.002,0.053
2020-06-16,Montana,30,614,19,9986857,0,0.031
2020-06-16,Nebraska,31,17031,236,5639632,0.003,0.014
2020-06-16,Nevada,32,11673,467,2976149,0.004,0.04
2020-06-16,New Hampshire,33,5364,326,6137428,0.001,0.061
2020-06-16,New Jersey,34,167426,12727,1068778,0.157,0.076
2020-06-16,New Mexico,35,9933,447,1934408,0.005,0.045
2020-06-16,New York,36,389349,30683,3080156,0.126,0.079
2020-06-16,North Carolina,37,46105,1185,1359711,0.034,0.026
2020-06-16,North Dakota,38,3127,77,8882190,0,0.025
2020-06-16,Northern Mariana Islands,69,30,2,NA,NA,0.067
2020-06-16,Ohio,39,42010,2597,2096829,0.02,0.062
2020-06-16,Oklahoma,40,8645,363,19453561,0,0.042
2020-06-16,Oregon,41,6105,182,10488084,0.001,0.03
2020-06-16,Pennsylvania,42,84077,6337,762062,0.11,0.075
2020-06-16,Puerto Rico,72,5951,147,NA,NA,0.025
2020-06-16,Rhode Island,44,16164,865,11689100,0.001,0.054
2020-06-16,South Carolina,45,19995,607,3956971,0.005,0.03
2020-06-16,South Dakota,46,5966,77,4217737,0.001,0.013
2020-06-16,Tennessee,47,31623,487,12801989,0.002,0.015
2020-06-16,Texas,48,95973,2057,1059361,0.091,0.021
2020-06-16,Utah,49,15077,145,5148714,0.003,0.01
2020-06-16,Vermont,50,1130,55,884659,0.001,0.049
2020-06-16,Virgin Islands,78,72,6,NA,NA,0.083
2020-06-16,Virginia,51,55331,1570,6829174,0.008,0.028
2020-06-16,Washington,53,27949,1234,28995881,0.001,0.044
2020-06-16,West Virginia,54,2341,88,3205958,0.001,0.038
2020-06-16,Wisconsin,55,25829,710,623989,0.041,0.027
2020-06-16,Wyoming,56,1089,18,8535519,0,0.017
2020-06-17,Alabama,01,27312,790,55982803,0,0.029
2020-06-17,Alaska,02,776,10,68329004,0,0.013
2020-06-17,Arizona,04,41159,1252,125580448,0,0.03
2020-06-17,Arkansas,05,13606,197,78347268,0,0.014
2020-06-17,California,06,163381,5283,4903185,0.033,0.032
2020-06-17,Colorado,08,29658,1631,731545,0.041,0.055
2020-06-17,Connecticut,09,45429,4219,7278717,0.006,0.093
2020-06-17,Delaware,10,10444,426,3017804,0.003,0.041
2020-06-17,District of Columbia,11,9847,523,39512223,0,0.053
2020-06-17,Florida,12,82711,3017,5758736,0.014,0.036
2020-06-17,Georgia,13,57217,2536,3565287,0.016,0.044
2020-06-17,Guam,66,1157,6,NA,NA,0.005
2020-06-17,Hawaii,15,732,17,973764,0.001,0.023
2020-06-17,Idaho,16,3634,89,705749,0.005,0.024
2020-06-17,Illinois,17,135416,6687,21477737,0.006,0.049
2020-06-17,Indiana,18,42036,2475,10617423,0.004,0.059
2020-06-17,Iowa,19,24616,677,1415872,0.017,0.028
2020-06-17,Kansas,20,11801,248,1787065,0.007,0.021
2020-06-17,Kentucky,21,13190,536,12671821,0.001,0.041
2020-06-17,Louisiana,22,48746,3062,6732219,0.007,0.063
2020-06-17,Maine,23,2836,102,3155070,0.001,0.036
2020-06-17,Maryland,24,63565,2996,2913314,0.022,0.047
2020-06-17,Massachusetts,25,106151,7733,4467673,0.024,0.073
2020-06-17,Michigan,26,66694,6041,4648794,0.014,0.091
2020-06-17,Minnesota,27,31328,1357,1344212,0.023,0.043
2020-06-17,Mississippi,28,20641,938,6045680,0.003,0.045
2020-06-17,Missouri,29,17151,924,6892503,0.002,0.054
2020-06-17,Montana,30,630,20,9986857,0,0.032
2020-06-17,Nebraska,31,17226,239,5639632,0.003,0.014
2020-06-17,Nevada,32,11852,473,2976149,0.004,0.04
2020-06-17,New Hampshire,33,5436,330,6137428,0.001,0.061
2020-06-17,New Jersey,34,167703,12769,1068778,0.157,0.076
2020-06-17,New Mexico,35,10065,452,1934408,0.005,0.045
2020-06-17,New York,36,389910,30722,3080156,0.127,0.079
2020-06-17,North Carolina,37,47142,1198,1359711,0.035,0.025
2020-06-17,North Dakota,38,3170,78,8882190,0,0.025
2020-06-17,Northern Mariana Islands,69,30,2,NA,NA,0.067
2020-06-17,Ohio,39,42422,2611,2096829,0.02,0.062
2020-06-17,Oklahoma,40,8903,364,19453561,0,0.041
2020-06-17,Oregon,41,6225,183,10488084,0.001,0.029
2020-06-17,Pennsylvania,42,84387,6376,762062,0.111,0.076
2020-06-17,Puerto Rico,72,6003,147,NA,NA,0.024
2020-06-17,Rhode Island,44,16213,876,11689100,0.001,0.054
2020-06-17,South Carolina,45,20556,617,3956971,0.005,0.03
2020-06-17,South Dakota,46,6050,78,4217737,0.001,0.013
2020-06-17,Tennessee,47,32112,493,12801989,0.003,0.015
2020-06-17,Texas,48,99466,2099,1059361,0.094,0.021
2020-06-17,Utah,49,15464,149,5148714,0.003,0.01
2020-06-17,Vermont,50,1130,55,884659,0.001,0.049
2020-06-17,Virgin Islands,78,73,6,NA,NA,0.082
2020-06-17,Virginia,51,55775,1583,6829174,0.008,0.028
2020-06-17,Washington,53,28270,1229,28995881,0.001,0.043
2020-06-17,West Virginia,54,2376,88,3205958,0.001,0.037
2020-06-17,Wisconsin,55,26167,719,623989,0.042,0.027
2020-06-17,Wyoming,56,1114,18,8535519,0,0.016
2020-06-18,Alabama,01,28206,810,55982803,0.001,0.029
2020-06-18,Alaska,02,795,10,68329004,0,0.013
2020-06-18,Arizona,04,43731,1287,125580448,0,0.029
2020-06-18,Arkansas,05,13928,208,78347268,0,0.015
2020-06-18,California,06,167135,5359,4903185,0.034,0.032
2020-06-18,Colorado,08,29886,1638,731545,0.041,0.055
2020-06-18,Connecticut,09,45440,4226,7278717,0.006,0.093
2020-06-18,Delaware,10,10499,431,3017804,0.003,0.041
2020-06-18,District of Columbia,11,9903,527,39512223,0,0.053
2020-06-18,Florida,12,85918,3060,5758736,0.015,0.036
2020-06-18,Georgia,13,58040,2565,3565287,0.016,0.044
2020-06-18,Guam,66,1162,6,NA,NA,0.005
2020-06-18,Hawaii,15,750,17,973764,0.001,0.023
2020-06-18,Idaho,16,3744,90,705749,0.005,0.024
2020-06-18,Illinois,17,136081,6737,21477737,0.006,0.05
2020-06-18,Indiana,18,42480,2491,10617423,0.004,0.059
2020-06-18,Iowa,19,24959,680,1415872,0.018,0.027
2020-06-18,Kansas,20,11886,252,1787065,0.007,0.021
2020-06-18,Kentucky,21,13391,540,12671821,0.001,0.04
2020-06-18,Louisiana,22,49506,3069,6732219,0.007,0.062
2020-06-18,Maine,23,2878,102,3155070,0.001,0.035
2020-06-18,Maryland,24,63839,3016,2913314,0.022,0.047
2020-06-18,Massachusetts,25,106422,7769,4467673,0.024,0.073
2020-06-18,Michigan,26,66980,6064,4648794,0.014,0.091
2020-06-18,Minnesota,27,31707,1376,1344212,0.024,0.043
2020-06-18,Mississippi,28,21022,943,6045680,0.003,0.045
2020-06-18,Missouri,29,17488,963,6892503,0.003,0.055
2020-06-18,Montana,30,655,20,9986857,0,0.031
2020-06-18,Nebraska,31,17415,244,5639632,0.003,0.014
2020-06-18,Nevada,32,12164,475,2976149,0.004,0.039
2020-06-18,New Hampshire,33,5450,331,6137428,0.001,0.061
2020-06-18,New Jersey,34,168107,12800,1068778,0.157,0.076
2020-06-18,New Mexico,35,10153,456,1934408,0.005,0.045
2020-06-18,New York,36,390536,30767,3080156,0.127,0.079
2020-06-18,North Carolina,37,48426,1209,1359711,0.036,0.025
2020-06-18,North Dakota,38,3199,81,8882190,0,0.025
2020-06-18,Northern Mariana Islands,69,30,2,NA,NA,0.067
2020-06-18,Ohio,39,43122,2633,2096829,0.021,0.061
2020-06-18,Oklahoma,40,9354,366,19453561,0,0.039
2020-06-18,Oregon,41,6373,187,10488084,0.001,0.029
2020-06-18,Pennsylvania,42,84780,6417,762062,0.111,0.076
2020-06-18,Puerto Rico,72,6111,147,NA,NA,0.024
2020-06-18,Rhode Island,44,16269,885,11689100,0.001,0.054
2020-06-18,South Carolina,45,21548,621,3956971,0.005,0.029
2020-06-18,South Dakota,46,6109,78,4217737,0.001,0.013
2020-06-18,Tennessee,47,32604,504,12801989,0.003,0.015
2020-06-18,Texas,48,102677,2137,1059361,0.097,0.021
2020-06-18,Utah,49,16015,152,5148714,0.003,0.009
2020-06-18,Vermont,50,1135,56,884659,0.001,0.049
2020-06-18,Virgin Islands,78,73,6,NA,NA,0.082
2020-06-18,Virginia,51,56238,1586,6829174,0.008,0.028
2020-06-18,Washington,53,28663,1246,28995881,0.001,0.043
2020-06-18,West Virginia,54,2418,88,3205958,0.001,0.036
2020-06-18,Wisconsin,55,26611,725,623989,0.043,0.027
2020-06-18,Wyoming,56,1144,18,8535519,0,0.016
2020-06-19,Alabama,01,29002,822,55982803,0.001,0.028
2020-06-19,Alaska,02,821,10,68329004,0,0.012
2020-06-19,Arizona,04,46914,1322,125580448,0,0.028
2020-06-19,Arkansas,05,14631,214,78347268,0,0.015
2020-06-19,California,06,170843,5425,4903185,0.035,0.032
2020-06-19,Colorado,08,30172,1643,731545,0.041,0.054
2020-06-19,Connecticut,09,45557,4238,7278717,0.006,0.093
2020-06-19,Delaware,10,10611,433,3017804,0.004,0.041
2020-06-19,District of Columbia,11,9952,530,39512223,0,0.053
2020-06-19,Florida,12,89740,3103,5758736,0.016,0.035
2020-06-19,Georgia,13,59117,2596,3565287,0.017,0.044
2020-06-19,Guam,66,1169,6,NA,NA,0.005
2020-06-19,Hawaii,15,777,17,973764,0.001,0.022
2020-06-19,Idaho,16,3871,90,705749,0.005,0.023
2020-06-19,Illinois,17,136917,6801,21477737,0.006,0.05
2020-06-19,Indiana,18,42801,2516,10617423,0.004,0.059
2020-06-19,Iowa,19,25424,681,1415872,0.018,0.027
2020-06-19,Kansas,20,12168,254,1787065,0.007,0.021
2020-06-19,Kentucky,21,13629,542,12671821,0.001,0.04
2020-06-19,Louisiana,22,48627,3084,6732219,0.007,0.063
2020-06-19,Maine,23,2913,102,3155070,0.001,0.035
2020-06-19,Maryland,24,64150,3030,2913314,0.022,0.047
2020-06-19,Massachusetts,25,106650,7799,4467673,0.024,0.073
2020-06-19,Michigan,26,67300,6071,4648794,0.014,0.09
2020-06-19,Minnesota,27,32063,1393,1344212,0.024,0.043
2020-06-19,Mississippi,28,21022,943,6045680,0.003,0.045
2020-06-19,Missouri,29,17780,973,6892503,0.003,0.055
2020-06-19,Montana,30,666,20,9986857,0,0.03
2020-06-19,Nebraska,31,17591,249,5639632,0.003,0.014
2020-06-19,Nevada,32,12525,479,2976149,0.004,0.038
2020-06-19,New Hampshire,33,5486,337,6137428,0.001,0.061
2020-06-19,New Jersey,34,168496,12835,1068778,0.158,0.076
2020-06-19,New Mexico,35,10260,464,1934408,0.005,0.045
2020-06-19,New York,36,391330,30816,3080156,0.127,0.079
2020-06-19,North Carolina,37,50014,1223,1359711,0.037,0.024
2020-06-19,North Dakota,38,3232,82,8882190,0,0.025
2020-06-19,Northern Mariana Islands,69,30,2,NA,NA,0.067
2020-06-19,Ohio,39,43731,2667,2096829,0.021,0.061
2020-06-19,Oklahoma,40,9706,367,19453561,0,0.038
2020-06-19,Oregon,41,6579,188,10488084,0.001,0.029
2020-06-19,Pennsylvania,42,85288,6446,762062,0.112,0.076
2020-06-19,Puerto Rico,72,6195,147,NA,NA,0.024
2020-06-19,Rhode Island,44,16337,894,11689100,0.001,0.055
2020-06-19,South Carolina,45,22631,639,3956971,0.006,0.028
2020-06-19,South Dakota,46,6158,81,4217737,0.001,0.013
2020-06-19,Tennessee,47,33603,508,12801989,0.003,0.015
2020-06-19,Texas,48,107322,2168,1059361,0.101,0.02
2020-06-19,Utah,49,16585,155,5148714,0.003,0.009
2020-06-19,Vermont,50,1144,56,884659,0.001,0.049
2020-06-19,Virgin Islands,78,73,6,NA,NA,0.082
2020-06-19,Virginia,51,56793,1602,6829174,0.008,0.028
2020-06-19,Washington,53,29045,1258,28995881,0.001,0.043
2020-06-19,West Virginia,54,2468,88,3205958,0.001,0.036
2020-06-19,Wisconsin,55,26913,736,623989,0.043,0.027
2020-06-19,Wyoming,56,1173,20,8535519,0,0.017
2020-06-20,Alabama,01,29549,838,55982803,0.001,0.028
2020-06-20,Alaska,02,845,10,68329004,0,0.012
2020-06-20,Arizona,04,50198,1347,125580448,0,0.027
2020-06-20,Arkansas,05,15142,224,78347268,0,0.015
2020-06-20,California,06,174854,5495,4903185,0.036,0.031
2020-06-20,Colorado,08,30334,1647,731545,0.041,0.054
2020-06-20,Connecticut,09,45715,4251,7278717,0.006,0.093
2020-06-20,Delaware,10,10681,434,3017804,0.004,0.041
2020-06-20,District of Columbia,11,9984,531,39512223,0,0.053
2020-06-20,Florida,12,93789,3143,5758736,0.016,0.034
2020-06-20,Georgia,13,60669,2602,3565287,0.017,0.043
2020-06-20,Guam,66,1191,6,NA,NA,0.005
2020-06-20,Hawaii,15,791,17,973764,0.001,0.021
2020-06-20,Idaho,16,4006,90,705749,0.006,0.022
2020-06-20,Illinois,17,137535,6846,21477737,0.006,0.05
2020-06-20,Indiana,18,43135,2536,10617423,0.004,0.059
2020-06-20,Iowa,19,25552,685,1415872,0.018,0.027
2020-06-20,Kansas,20,12218,257,1787065,0.007,0.021
2020-06-20,Kentucky,21,13800,542,12671821,0.001,0.039
2020-06-20,Louisiana,22,49497,3104,6732219,0.007,0.063
2020-06-20,Maine,23,2938,102,3155070,0.001,0.035
2020-06-20,Maryland,24,64565,3052,2913314,0.022,0.047
2020-06-20,Massachusetts,25,106936,7827,4467673,0.024,0.073
2020-06-20,Michigan,26,67721,6091,4648794,0.015,0.09
2020-06-20,Minnesota,27,32499,1404,1344212,0.024,0.043
2020-06-20,Mississippi,28,21022,943,6045680,0.003,0.045
2020-06-20,Missouri,29,18155,975,6892503,0.003,0.054
2020-06-20,Montana,30,698,20,9986857,0,0.029
2020-06-20,Nebraska,31,17707,249,5639632,0.003,0.014
2020-06-20,Nevada,32,12977,486,2976149,0.004,0.037
2020-06-20,New Hampshire,33,5518,339,6137428,0.001,0.061
2020-06-20,New Jersey,34,168834,12857,1068778,0.158,0.076
2020-06-20,New Mexico,35,10430,466,1934408,0.005,0.045
2020-06-20,New York,36,392037,30839,3080156,0.127,0.079
2020-06-20,North Carolina,37,51640,1239,1359711,0.038,0.024
2020-06-20,North Dakota,38,3257,82,8882190,0,0.025
2020-06-20,Northern Mariana Islands,69,30,2,NA,NA,0.067
2020-06-20,Ohio,39,44262,2697,2096829,0.021,0.061
2020-06-20,Oklahoma,40,10037,368,19453561,0.001,0.037
2020-06-20,Oregon,41,6669,188,10488084,0.001,0.028
2020-06-20,Pennsylvania,42,85678,6467,762062,0.112,0.075
2020-06-20,Puerto Rico,72,6463,147,NA,NA,0.023
2020-06-20,Rhode Island,44,16337,894,11689100,0.001,0.055
2020-06-20,South Carolina,45,23786,644,3956971,0.006,0.027
2020-06-20,South Dakota,46,6225,81,4217737,0.001,0.013
2020-06-20,Tennessee,47,34223,516,12801989,0.003,0.015
2020-06-20,Texas,48,111594,2186,1059361,0.105,0.02
2020-06-20,Utah,49,17173,155,5148714,0.003,0.009
2020-06-20,Vermont,50,1147,56,884659,0.001,0.049
2020-06-20,Virgin Islands,78,74,6,NA,NA,0.081
2020-06-20,Virginia,51,57443,1607,6829174,0.008,0.028
2020-06-20,Washington,53,29466,1268,28995881,0.001,0.043
2020-06-20,West Virginia,54,2500,88,3205958,0.001,0.035
2020-06-20,Wisconsin,55,27314,751,623989,0.044,0.027
2020-06-20,Wyoming,56,1179,20,8535519,0,0.017
2020-06-21,Alabama,01,30021,839,55982803,0.001,0.028
2020-06-21,Alaska,02,859,10,68329004,0,0.012
2020-06-21,Arizona,04,52666,1350,125580448,0,0.026
2020-06-21,Arkansas,05,15561,225,78347268,0,0.014
2020-06-21,California,06,178807,5517,4903185,0.036,0.031
2020-06-21,Colorado,08,30524,1647,731545,0.042,0.054
2020-06-21,Connecticut,09,45755,4260,7278717,0.006,0.093
2020-06-21,Delaware,10,10775,435,3017804,0.004,0.04
2020-06-21,District of Columbia,11,10020,533,39512223,0,0.053
2020-06-21,Florida,12,97283,3160,5758736,0.017,0.032
2020-06-21,Georgia,13,61493,2603,3565287,0.017,0.042
2020-06-21,Guam,66,1191,6,NA,NA,0.005
2020-06-21,Hawaii,15,802,17,973764,0.001,0.021
2020-06-21,Idaho,16,4025,90,705749,0.006,0.022
2020-06-21,Illinois,17,138154,6865,21477737,0.006,0.05
2020-06-21,Indiana,18,43496,2540,10617423,0.004,0.058
2020-06-21,Iowa,19,26020,686,1415872,0.018,0.026
2020-06-21,Kansas,20,12258,258,1787065,0.007,0.021
2020-06-21,Kentucky,21,13919,544,12671821,0.001,0.039
2020-06-21,Louisiana,22,49890,3105,6732219,0.007,0.062
2020-06-21,Maine,23,2957,102,3155070,0.001,0.034
